A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Spermatozoon,Pollen tube,0,0,0,71.875,316.1305732,0,0,33.10526316,78.68249258,0,0,38.76973684,237.4480807,0,0,104.9802632,394.8130658,0,0,6.62E-05,0.01910478,0,0,0.000230278,0.009707533,1,0
Spermatozoon,Semen quality,0,2920,281.3103448,280.0392157,369.3023256,0,48.7,1263.90625,109.2488263,2920,232.6103448,983.8670343,260.0534993,2920,330.0103448,1543.945466,478.5511519,0.00269028,0.001570108,0.000258008,0.015281515,0,0.000971377,0.049121712,0.01413107,1,1
Spermatozoon,Somatic cell,0,0,24.8,69.61111111,443.4102296,0,69.84848485,31.9,182.2623942,0,45.04848485,37.71111111,261.1478354,0,94.64848485,101.5111111,625.6726238,0,0.000119327,6.41E-05,0.081755527,0,0.002307515,0.00012255,0.028953201,1,1
Spermatozoon,Vagina,0,1487,148.1538462,13.13333333,245.9713467,0,167.7413793,23.41666667,230.7101449,1487,19.58753316,10.28333333,15.26120178,1487,315.8952255,36.55,476.6814916,0.001370016,0.001853413,1.21E-05,0.016521742,0,5.27E-05,7.44E-05,0.005622235,1,0
Spermatozoon,Y chromosome,0,1255,275.9402985,54.22674419,409.0809328,0,186.1102362,54.11594203,397.7329047,1255,89.83006229,0.110802157,11.34802805,1255,462.0505347,108.3426862,806.8138375,0.001156267,0.00711649,5.00E-05,0.172188413,0,0.000513999,0.000354292,0.064569579,1,1
Synaptonemal complex,Chromosomal crossover,0,56,109.3472222,41.53846154,116.8102041,1111,88.22368421,65.64912281,115.8752228,1055,21.12353801,24.11066127,0.934981265,1167,197.5709064,107.1875843,232.6854269,0.001631654,0.005461346,0.001210293,0.039704187,0.008159458,0.000647937,0.002533764,0.044016538,1,1
Synaptonemal complex,Chromosome,1,0,81.44927536,20.96296296,172.2621723,0,204.2527473,96.25925926,307.3849372,0,122.8034719,75.2962963,135.122765,0,285.7020226,117.2222222,479.6471095,0,0.003898484,0.000610791,0.063810276,0,7.78E-05,0.000469259,0.039793129,0,1
Synaptonemal complex,Gene,0,0,188.2222222,0,147.5290102,0,85.10204082,0,158.4316163,0,103.1201814,0,10.9026061,0,273.324263,0,305.9606266,0,0.003525284,0,0.02998503,0,0.000302018,0,0.009926847,1,1
Synaptonemal complex,Genetic recombination,0,507,63.65517241,24.6,206.3561151,0,114.9242424,85.64516129,214.0910543,507,51.26907001,61.04516129,7.734939205,507,178.5794148,110.2451613,420.4471694,0.014772297,0.002561068,0.000716762,0.079588731,0,0.000875127,0.000498568,0.025167053,1,1
Synaptonemal complex,Meiosis,1,746,105.1351351,16.42307692,163.2136076,3167,100.0405405,19.70588235,303.1778169,2421,5.094594595,3.28280543,139.9642093,3913,205.1756757,36.12895928,466.3914245,0.021735963,0.005396834,0.000478514,0.143107661,0.002316367,7.32E-05,3.33E-05,0.034195931,1,1
Synaptonemal complex,Protein,1,0,0,0,197.1492659,0,0,0,132.187067,0,0,0,64.96219893,0,0,0,329.3363329,0,0,0,0.167666029,0,0,0,0.015940452,0,0
Synaptonemal complex,Sister chromatids,0,393,185.7307692,24.6,144.9819277,0,30.21052632,85.64516129,193.9893617,393,155.5202429,61.04516129,49.00743399,393,215.9412955,110.2451613,338.9712894,0.011450715,0.003349783,0.000716762,0.050084421,0,0.000443718,0.002395023,0.082247154,1,1
Synaptonemal complex,Synapsis,0,2451,27.71428571,20.33333333,131.4180602,1330,93.66666667,65.8627451,167.694859,1121,65.95238095,45.52941176,36.27679884,3781,121.3809524,86.19607843,299.1129192,0.071414003,0.000403722,0.000592446,0.054514958,0.061474463,0.004329405,0.002253735,0.067846875,1,1
Classical mechanics,0 (number),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Astronomia nova,0,50,0,31,272.8067941,0,0,13,196.095082,50,0,18,76.71171209,50,0,44,468.901876,1.47E-05,0,9.14E-06,0.01058564,0,0,2.83E-06,0.013032694,0,0
Classical mechanics,Complex number,0,181,54.9375,0,29.98701299,0,14.92307692,0,53.74479167,181,40.01442308,0,23.75777868,181,69.86057692,0,83.73180465,5.33E-05,0.00014483,0,0.000190224,0,4.39E-05,0,0.004295869,0,0
Classical mechanics,Cornell University,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,26,0,0,0,2.14E-06,0,0,0,3.20E-06,0,0
Classical mechanics,Degrees of freedom (physics and chemistry),0,824,17.52631579,41.35483871,260.7456847,165,33.46153846,77.8255814,145.0033473,659,15.93522267,36.47074269,115.7423374,989,50.98785425,119.1804201,405.749032,0.000242846,2.74E-05,1.22E-05,0.018667146,0.006803843,0.0013798,0.002421607,0.062694406,1,1
Classical mechanics,Gas,0,30,14.25,14,45.14285714,0,0,19.625,124.9306122,30,14.25,5.625,79.7877551,30,14.25,33.625,170.0734694,8.84E-06,9.39E-06,4.13E-06,0.000702897,0,0,8.28E-05,0.008072588,0,0
Classical mechanics,Irradiance,0,60,13.14285714,0,158.3322476,0,0,0,108.010274,60,13.14285714,0,50.32197358,60,13.14285714,0,266.3425215,1.77E-05,7.58E-06,0,0.004004504,0,0,0,0.020396391,0,0
Classical mechanics,Lester Germer,0,29,0,33.92307692,284.3402062,0,0,167.7857143,287.2084168,29,0,133.8626374,2.868210648,29,0,201.7087912,571.548623,8.55E-06,0,1.00E-05,0.011361117,0,0,0.000341883,0.010429474,0,1
Classical mechanics,Observer (special relativity),0,34,0,71.69230769,263.4418605,0,0,126.4,326.8688525,34,0,54.70769231,63.42699199,34,0,198.0923077,590.3107129,1.00E-05,0,2.11E-05,0.006532694,0,0,0.007880987,0.124318831,1,1
Classical mechanics,Quanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Quantum tunnelling,0,56,158.7837838,200.6956522,228.537279,2590,125.5714286,38.26923077,215.9158485,2534,33.21235521,162.4264214,12.62143049,2646,284.3552124,238.9648829,444.4531275,1.65E-05,0.000484004,5.91E-05,0.024494883,0.007007026,0.000339723,0.000140819,0.043575403,1,1
Energy,Conjugate variables,0,2009,18.05882353,151.0547945,114.4924242,0,0,269.1176471,58.65700483,2009,18.05882353,118.0628525,55.83541941,2009,18.05882353,420.1724416,173.1494291,0.000325248,3.64E-05,2.45E-05,0.003587505,0,0,0.004913932,0.004347174,1,0
Energy,Light,0,835,43.32432432,125,214.7045952,1698,32.375,138.2013889,259.7098724,863,10.94932432,13.20138889,45.00527721,2533,75.69932432,263.2013889,474.4144676,0.000135183,0.000380518,2.02E-05,0.0349374,0.003391252,6.47E-05,0.002602653,0.05057368,1,1
Energy,Lorentz scalar,0,159,0,176.7241379,147.1066176,0,0,268.3396226,103.0584795,159,0,91.61548471,44.04813811,159,0,445.0637606,250.1650972,2.57E-05,0,2.86E-05,0.004749117,0,0,0.005341051,0.006618291,1,1
Energy,Meteorology,0,281,149.9333333,17.80555556,239.1187151,0,14.5,15.14285714,192.8259109,281,135.4333333,2.662698413,46.29280415,281,164.4333333,32.9484127,431.944626,4.55E-05,0.000533865,2.88E-06,0.020320687,0,0.000122677,3.07E-05,0.02760481,1,0
Energy,Organelle,0,45,39.04545455,15.16666667,112.1515152,0,13.42857143,0,73.02272727,45,25.61688312,15.16666667,39.12878788,45,52.47402597,15.16666667,185.1742424,7.29E-06,0.000101954,2.46E-06,0.000878539,0,9.88E-05,0,0.001660085,0,0
Energy,Rudolf Clausius,0,106,35.43333333,173.7303371,79.12745098,14,0,162.8024691,125.9180328,92,35.43333333,10.92786794,46.79058181,120,35.43333333,336.5328062,205.0454838,1.72E-05,0.000126167,2.81E-05,0.002873825,0.000696102,0,0.007172051,0.020887437,1,1
Energy,SunPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy,Thomas Young (scientist),0,2299,33,11.66666667,110.1568627,0,111.3793103,101.48,690.8852459,2299,78.37931034,89.81333333,580.7283832,2299,144.3793103,113.1466667,801.0421086,0.000372198,9.01E-05,1.89E-06,0.003333984,0,0.0016627,0.000203849,0.016931405,1,1
Energy,Water,1,13,63.96923077,25.2,775.4801061,33,249.1621622,73.77272727,63.39097744,20,185.1929314,48.57272727,712.0891287,46,313.1313929,98.97272727,838.8710835,2.10E-06,0.00049351,4.08E-06,0.034699547,3.69E-05,0.000278965,0.00024262,0.002520672,0,0
Euler's laws of motion,Center of mass,0,98,14.14285714,35.76923077,260.4060721,2337,55.44444444,149.453125,148.29,2239,41.3015873,113.6838942,112.1160721,2435,69.58730159,185.2223558,408.6960721,0.000979892,6.78E-05,0.000357653,0.031317484,0.014798351,0.000351085,0.001410679,0.013122192,1,1
Euler's laws of motion,Continuum mechanics,1,184,39.08,0,71.07758621,276,17.58333333,0,113.3652695,92,21.49666667,0,42.28768325,460,56.66333333,0,184.4428557,0.001839798,0.000445913,0,0.00188155,0.002150789,0.000137022,0,0.0326022,0,1
Euler's laws of motion,List of topics named after Leonhard Euler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euler's laws of motion,Moment (physics),0,0,11,13.875,161.9723502,0,15.375,14,171.4223108,0,4.375,0.125,9.449960527,0,26.375,27.875,333.394661,0,2.51E-06,0.000138735,0.008020949,0,0.00023855,6.42E-06,0.019743776,0,0
Euler's laws of motion,Newton's laws of motion,1,465,1017.090909,15,422.7682403,7007,289.7555556,52.47619048,347.3242836,6542,727.3353535,37.47619048,75.44395678,7472,1306.846465,67.47619048,770.0925239,0.004649489,0.02042526,0.000149984,0.067438,0.016533313,0.000683691,0.000226452,0.047319919,1,1
Euler's laws of motion,Torque,1,156,24.3,16.77777778,135.1928571,0,45.66666667,17.20833333,153.0621622,156,21.36666667,0.430555556,17.86930502,156,69.96666667,33.98611111,288.2550193,0.001559828,0.000110908,0.000167759,0.008638472,0,9.97E-05,8.87E-05,0.012156518,1,0
Force,Circular symmetry,0,30,0,0,20.63636364,0,0,0,128.0714286,30,0,0,107.4350649,30,0,0,148.7077922,4.40E-06,0,0,0.000989905,0,0,0,0.006922459,0,0
Force,Classical element,0,59,0,21.94117647,0,0,0,0,0,59,0,21.94117647,0,59,0,21.94117647,0,8.65E-06,0,3.22E-06,0,0,0,0,0,0,0
Force,Constant factor rule in differentiation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force,Coriolis effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Force,Diagonal matrix,0,58,0,0,12.2,0,0,0,0,58,0,0,12.2,58,0,0,12.2,8.50E-06,0,0,0.000532019,0,0,0,0,0,0
Force,Electromagnetism,0,1880,0,94.83552632,93.86666667,10,0,113.5348837,487.8,1870,0,18.69935741,393.9333333,1890,0,208.37041,581.6666667,0.000275673,0,1.39E-05,0.030700129,1.23E-05,0,0.000646231,0.001452829,1,1
Force,Fermion,0,149,0,18.57894737,0,0,0,26.06666667,0,149,0,7.487719298,0,149,0,44.64561404,0,2.18E-05,0,2.72E-06,0,0,0,6.23E-05,0,0,0
Force,Frame of reference,0,547,0,248.1875,65.6,0,0,216.4878049,20.125,547,0,31.69969512,45.475,547,0,464.6753049,85.725,8.02E-05,0,3.64E-05,0.010012428,0,0,0.004178796,0.000151597,1,0
Force,Gauge boson,0,867,0,62.2173913,0,0,0,22.31818182,0,867,0,39.89920949,0,867,0,84.53557312,0,0.000127132,0,9.12E-06,0,0,0,0.00012807,0,1,0
Force,Gradient,0,62,0,0,18.15789474,0,0,0,13.0625,62,0,0,5.095394737,62,0,0,31.22039474,9.09E-06,0,0,0.003008961,0,0,0,8.31E-05,0,0
Force,Grand Unified Theory,0,51,0,68.15384615,20.04545455,221,0,102.9041096,19.69565217,170,0,34.75026344,0.349802372,272,0,171.0579557,39.74110672,7.48E-06,0,9.99E-06,0.001923119,0.001063845,0,0.001389459,8.38E-05,0,1
Force,Gravitational acceleration,0,81,80.42307692,355.4166667,62.61538462,0,62.89285714,157.8314607,60.775,81,17.53021978,197.585206,1.840384615,81,143.3159341,513.2481273,123.3903846,1.19E-05,0.009118462,5.21E-05,0.010649107,0,0.001313497,0.00838244,0.001450681,1,1
Force,Henry Cavendish,0,11,0,302.8571429,25.2962963,0,0,108.34375,164.825,11,0,194.5133929,139.5287037,11,0,411.2008929,190.1212963,1.61E-06,0,4.44E-05,0.002978436,0,0,0.000798043,0.001517594,0,1
Force,Lepton,0,0,0,100.7225131,24.68965517,0,0,142.4021739,128.3214286,0,0,41.67966082,103.6317734,0,0,243.124687,153.0110837,0,0,1.48E-05,0.003122343,0,0,0.001437174,0.000788301,0,1
Force,Magnet,0,0,0,67.28,0,0,0,20.75,0,0,0,46.53,0,0,0,88.03,0,0,0,9.87E-06,0,0,0,6.52E-05,0,0,0
Force,Moon,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,1.61E-06,0,0,0,0,0,0,0
Force,Newton (unit),0,12529,0,130.7531646,119.0184049,8889,0,81.56790123,207.6193548,3640,0,49.18526332,88.60094993,21418,0,212.3210658,326.6377597,0.001837188,0,1.92E-05,0.084599786,0.062335641,0,0.001232544,0.006003404,1,1
Force,Simple machine,0,884,0,65.85454545,132.6571429,1621,0,96.125,539.6,737,0,30.27045455,406.9428571,2505,0,161.9795455,672.2571429,0.000129625,0,9.66E-06,0.020247258,0.003848409,0,0.00147982,0.005933574,1,1
Force,Tension (physics),0,1156,0,263.7580645,115.2586207,2264,0,169.9333333,371.45,1108,0,93.82473118,256.1913793,3420,0,433.6913978,486.7086207,0.00016951,0,3.87E-05,0.02915204,0.068516781,0,0.007721491,0.009644616,1,1
Force,Theory of impetus,0,802,0,262.556338,40.79268293,0,0,96.57142857,32.93814433,802,0,165.9849095,7.854538597,802,0,359.1277666,73.73082726,0.000117601,0,3.85E-05,0.014586922,0,0,0.00560834,0.001472604,1,0
Force,Torque,0,4762,13.5,115.4935065,81.84158416,8844,18.5625,126.744186,316.7887324,4082,5.0625,11.25067955,234.9471482,13606,32.0625,242.2376925,398.6303166,0.000698275,0.000117742,1.69E-05,0.036046486,0.019310086,4.05E-05,0.002339732,0.004828005,1,1
Frame of reference,Atomic clock,0,0,117.9655172,0,95.39130435,0,16,0,78.07111111,0,101.9655172,0,17.32019324,0,133.9655172,0,173.4624155,0,0.001610597,0,0.01032929,0,4.15E-05,0,0.003538713,1,0
Frame of reference,Cognitive psychology,0,0,0,0,17.95555556,0,0,0,13.64285714,0,0,0,4.312698413,0,0,0,31.5984127,0,0,0,0.000380404,0,0,0,2.59E-05,0,0
Frame of reference,Configuration space,0,0,0,16,20,0,0,0,0,0,0,16,20,0,0,16,20,0,0,1.36E-05,0.000160071,0,0,0,0,0,0
Frame of reference,Coriolis effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frame of reference,Free particle,1,0,0,23.76470588,10,0,0,24.5,20.41666667,0,0,0.735294118,10.41666667,0,0,48.26470588,30.41666667,0,0,2.01E-05,4.71E-06,0,0,0.000178743,0.000223429,0,0
Frame of reference,Galilean invariance,0,2072,11,0,49.975,0,0,0,111.7666667,2072,11,0,61.79166667,2072,11,0,161.7416667,0.001755943,5.18E-06,0,0.000941124,0,0,0,0.002930447,0,0
Frame of reference,Galilean transformation,0,73,18.10344828,19.35897436,108.215311,1519,12,29.2,108.4879032,1446,6.103448276,9.841025641,0.272592221,1592,30.10344828,48.55897436,216.7032142,6.19E-05,0.000247169,1.64E-05,0.010648019,0.023403075,0.000184883,0.000200184,0.004098899,1,1
Frame of reference,Generalized coordinates,0,467,76.95833333,13.5,52.56097561,0,0,18.93333333,74.02962963,467,76.95833333,5.433333333,21.46865402,467,76.95833333,32.43333333,126.5906052,0.000395765,0.000869562,1.14E-05,0.003043704,0,0,0.000170432,0.005997518,1,0
Frame of reference,Gravitational time dilation,1,21,11.33333333,68.86842105,94.04672897,1852,13.66666667,45.93220339,86.55952381,1831,2.333333333,22.93621766,7.487205162,1873,25,114.8006244,180.6062528,1.78E-05,1.60E-05,5.84E-05,0.018950527,0.007117793,5.25E-05,0.000273761,0.002938036,1,0
Frame of reference,International Celestial Reference Frame,0,358,0,331.7878788,38.79096045,0,0,268.547619,129.2736842,358,0,63.24025974,90.48272376,358,0,600.3354978,168.0646447,0.000303392,0,0.000281178,0.003232493,0,0,0.001529381,0.001665247,1,0
Frame of reference,Karl Schwarzschild,0,0,0,14.25,50.90163934,0,0,16,127.5076923,0,0,1.75,76.60605296,0,0,30.25,178.4093317,0,0,1.21E-05,0.00292365,0,0,1.53E-05,0.000527581,0,0
Frame of reference,Mach's principle,0,10,0,66.64912281,69.48471616,0,0,115.6666667,140.5814978,10,0,49.01754386,71.09678164,10,0,182.3157895,210.066214,8.47E-06,0,5.65E-05,0.007491324,0,0,0.001332343,0.015316182,1,1
Frame of reference,Non-inertial reference frame,0,3383,17.16666667,27.46153846,168.1779449,2503,0,46.2,151.6420765,880,17.16666667,18.73846154,16.53586836,5886,17.16666667,73.66153846,319.8200214,0.002866966,9.70E-05,2.33E-05,0.031591902,0.039696763,0,0.001016779,0.012214776,1,1
Frame of reference,Quantum field theory,0,0,69,14.4,64.13253012,0,11,16.09090909,109.4695652,0,58,1.690909091,45.3370351,0,80,30.49090909,173.6020953,0,0.00077964,1.22E-05,0.005012107,0,3.26E-05,8.03E-05,0.005712937,1,0
Frame of reference,Quantum gravity,1,0,67,14.4,184.039261,0,0,26.575,306.9591195,0,67,12.175,122.9198585,0,67,40.975,490.9983805,0,0.000788585,1.22E-05,0.037517355,0,0,8.19E-05,0.007524798,1,0
Frame of reference,Representation theory,0,0,0,23.76470588,190.2804878,0,0,24.5,38.59558824,0,0,0.735294118,151.6848996,0,0,48.26470588,228.876076,0,0,2.01E-05,0.007345848,0,0,3.02E-05,0.000809503,0,0
Frame of reference,Representation theory of the Galilean group,0,0,0,0,164.7105263,0,0,0,151.4110429,0,0,0,13.29948337,0,0,0,316.1215693,0,0,0,0.011786878,0,0,0,0.006840666,0,0
Frame of reference,Robotics,0,0,0,0,46.86842105,0,0,0,147.88,0,0,0,101.0115789,0,0,0,194.7484211,0,0,0,0.001676979,0,0,0,0.001987474,0,0
Frame of reference,Standard Model,0,0,64.48837209,14.25,127.025641,0,0,22.55172414,214.8373206,0,64.48837209,8.301724138,87.81167955,0,64.48837209,36.80172414,341.8629616,0,0.001305521,1.21E-05,0.030320279,0,0,7.69E-05,0.005278187,1,0
Frame of reference,Vacuum,0,0,0,0,228.7393939,0,0,0,112.6386555,0,0,0,116.1007385,0,0,0,341.3780494,0,0,0,0.017768826,0,0,0,0.002593652,0,0
Galilean invariance,Absolute time and space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galilean invariance,Dialogue Concerning the Two Chief World Systems,0,1575,707.90625,43.22222222,52.40718563,0,98.2,40.34782609,284.1744186,1575,609.70625,2.874396135,231.767233,1575,806.10625,83.57004831,336.5816042,0.004602652,0.019798216,0.000126309,0.007649053,0,0.002505422,0.000371902,0.009794076,1,1
Galilean invariance,Electromagnetism,0,0,0,20.95833333,123.6973684,0,0,81.31578947,54.46666667,0,0,60.35745614,69.23070175,0,0,102.2741228,178.1640351,0,0,6.12E-05,0.008216264,0,0,0.000306768,0.000432586,0,0
Galilean invariance,Galilean transformation,0,2201,12.25,38.88888889,87.71794872,1933,21.35294118,88.88235294,80.21505376,268,9.102941176,49.99346405,7.502894955,4134,33.60294118,127.7712418,167.9330025,0.006432024,4.28E-05,0.000113646,0.005979755,0.02978153,0.000328983,0.000920786,0.00113651,0,0
Galilean invariance,Galileo's ship,0,1230,0,43.22222222,73.65714286,0,0,40.34782609,583.4358974,1230,0,2.874396135,509.7787546,1230,0,83.57004831,657.0930403,0.003594452,0,0.000126309,0.002253114,0,0,0.000216585,0.005310528,0,0
Galilean invariance,Inertial frame of reference,0,4602,15.25,49.73214286,91,199,0,73.30645161,26.14678899,4403,15.25,23.57430876,64.85321101,4801,15.25,123.0385945,117.146789,0.013448512,0.000106625,0.000145333,0.006283025,0.000743678,0,0.001378633,0.000432245,1,0
Galilean invariance,Isolated system,1,0,0,0,13.4,0,0,0,68.30909091,0,0,0,54.90909091,0,0,0,81.70909091,0,0,0,5.86E-05,0,0,0,0.000451318,0,0
Galilean invariance,Kinetic energy,1,11,0,17.84615385,84.24509804,533,0,19.74074074,37.65789474,522,0,1.894586895,46.5872033,544,0,37.58689459,121.9029928,3.21E-05,0,5.22E-05,0.00751009,0.001482586,0,0.000156213,0.000838802,0,0
Galilean invariance,Lorentz covariance,0,894,0,32.75471698,186.55,0,0,84.33684211,26,894,0,51.58212512,160.55,894,0,117.0915591,212.55,0.002612553,0,9.57E-05,0.006521621,0,0,0.00310245,0.000241629,1,0
Galilean invariance,Lorentz transformation,0,1674,0,47.44736842,111.0866142,2082,0,70.87610619,49.05555556,408,0,23.42873777,62.03105862,3756,0,118.3234746,160.1421697,0.004891962,0,0.000138656,0.012330077,0.006995756,0,0.000750877,0.00066228,1,0
Galilean invariance,Maxwell's equations,0,244,0,23.94117647,134.1555556,0,0,67.03571429,57.5125,244,0,43.09453782,76.64305556,244,0,90.97689076,191.6680556,0.000713046,0,7.00E-05,0.005276203,0,0,0.000408377,0.000333679,1,0
Galilean invariance,Momentum,0,41,0,21.3,89.55555556,709,0,66.97058824,26.38383838,668,0,45.67058824,63.17171717,750,0,88.27058824,115.9393939,0.000119815,0,6.22E-05,0.006339834,0.001092036,0,0.000943568,0.000360796,0,0
Galilean invariance,Special relativity,0,701,15.90909091,0,159.9649123,4513,30.61111111,0,97.82608696,3812,14.7020202,0,62.13882532,5214,46.52020202,0,257.7909992,0.002048546,0.000152946,0,0.007968928,0.003518733,2.39E-05,0,0.000686225,1,0
Galilean invariance,Superluminal motion,0,1014,0,0,173,0,0,0,58.75,1014,0,0,114.25,1014,0,0,231.75,0.002963231,0,0,0.004384746,0,0,0,0.00043488,1,0
Galilean invariance,Symmetry (physics),0,0,0,23.94117647,86.04878049,0,0,94.24489796,50.475,0,0,70.30372149,35.57378049,0,0,118.1860744,136.5237805,0,0,7.00E-05,0.003083393,0,0,0.001800191,0.000787047,0,0
Galilean invariance,Work (physics),0,0,0,0,111.7666667,0,0,0,47.51219512,0,0,0,64.25447154,0,0,0,159.2788618,0,0,0,0.002930447,0,0,0,0.000751266,0,0
General relativity,Acceleration,1,34,119.5942029,39.93150685,119.4271523,469,22.19178082,49.97692308,97.03966006,435,97.40242208,10.04541623,22.38749226,503,141.7859837,89.90842993,216.4668124,1.60E-06,0.000714778,1.88E-06,0.006248161,0.000617206,2.92E-05,0.001985928,0.020941349,0,1
General relativity,Albert Einstein,1,27627,162.1381215,0,631.3433653,73128,164.4117647,0,280.4877345,45501,2.273643159,0,350.8556308,100755,326.5498863,0,911.8310997,0.001299768,0.002542002,0,0.039975619,0.013390768,3.01E-05,0,0.008444243,1,1
General relativity,Atomic clock,0,789,142.5277778,14.75,31.44059406,0,12.4,91.2962963,75.97069597,789,130.1277778,76.5462963,44.53010191,789,154.9277778,106.0462963,107.41129,3.71E-05,0.000444441,6.94E-07,0.000550116,0,3.21E-05,0.00049658,0.004178123,0,1
General relativity,Connection (mathematics),0,667,0,178.8474576,110.3440233,0,0,54.40350877,38.02202643,667,0,124.4439489,72.32199689,667,0,233.2509664,148.3660498,3.14E-05,0,8.41E-06,0.003278349,0,0,0.002754033,0.003832644,1,0
General relativity,Conservation of energy,0,31,587.6875,629.9405941,471.2378855,851,140.5277778,693.2075472,242.4942063,820,447.1597222,63.26695311,228.7436792,882,728.2152778,1323.148141,713.7320917,1.46E-06,0.001628953,2.96E-05,0.055594202,0.005727477,0.000945793,0.014924682,0.056674388,1,1
General relativity,Contributors to general relativity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General relativity,Density,0,10,30.5952381,10,195.744511,0,176.6610169,26.94444444,85.42748092,10,146.0657789,16.94444444,110.3170301,10,207.256255,36.94444444,281.1719919,4.70E-07,0.000111305,4.70E-07,0.008494533,0,0.000867593,0.000107263,0.007425025,0,1
General relativity,Earth,0,0,102.3617021,352.0689655,108.7235023,0,100.3802817,3251.25,190.7117117,0,1.981420438,2899.181034,81.98820941,0,202.7419838,3603.318966,299.435214,0,0.000416723,1.66E-05,0.002043597,0,1.73E-05,0.015986633,0.009758392,0,1
General relativity,Einstein ring,0,598,362.375,266.8947368,228.5441176,431,88.7,212.4,183.8445596,167,273.675,54.49473684,44.69955806,1029,451.075,479.2947368,412.3886772,2.81E-05,0.001004432,1.26E-05,0.004038429,0.019796978,0.004074227,0.003625061,0.024223053,1,1
General relativity,Einstein–Cartan theory,0,2141,25.52631579,12.5,762.4649351,136,14.72727273,52.5,394.6326087,2005,10.79904306,40,367.8323264,2277,40.25358852,65,1157.097544,0.000100728,4.20E-05,5.88E-07,0.025426864,0.012858088,0.001392387,0.00143612,0.190989165,1,1
General relativity,Equation of state,0,0,11,86.76923077,206.1051454,0,0,36.0952381,178.3525896,0,11,50.67399267,27.75255577,0,11,122.8644689,384.4577351,0,9.53E-07,4.08E-06,0.007980104,0,0,0.0001814,0.021426539,0,0
General relativity,Equivalence principle,0,2852,92.83870968,629.0930233,439.9357143,2531,69.64130435,1101.692308,278.6747126,321,23.19740533,472.5992844,161.2610016,5383,162.480014,1730.785331,718.6104269,0.000134178,0.001745022,2.96E-05,0.032009633,0.031510277,0.000867016,0.010416729,0.035267486,1,1
General relativity,Field equation,0,254,40.85714286,192.6037736,104.3136792,53,45.7037037,89.29310345,74.3250774,201,4.846560847,103.3106701,29.98860185,307,86.56084656,281.896877,178.6387566,1.19E-05,0.000148638,9.06E-06,0.003831063,0.007412587,0.006392126,0.00192725,0.008933675,1,1
General relativity,Friedmann–Lema?tre–Robertson–Walker metric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General relativity,Geodesic (general relativity),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General relativity,Gravitational wave detector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General relativity,Gravity Probe B,0,26,17.39130435,340.8723404,696.5976096,12,0,257.7462687,318.3093415,14,17.39130435,83.12607177,378.2882681,38,17.39130435,598.6186091,1014.906951,1.22E-06,3.46E-05,1.60E-05,0.045434855,0.000618716,0,0.003624716,0.04362841,1,1
General relativity,Inertial frame of reference,0,379,19.75,508.6885246,400.2674825,1175,69.84,219.1871921,218.3105802,796,50.09,289.5013325,181.9569023,1554,89.59,727.8757167,618.5780627,1.78E-05,6.84E-06,2.39E-05,0.039663271,0.004391062,0.000260997,0.006748324,0.038804948,1,1
General relativity,Newton's laws of motion,1,503,99.44,17.26666667,187.8220109,541,61.07317073,53.5862069,120.3350427,38,38.36682927,36.31954023,67.48696813,1044,160.5131707,70.85287356,308.1570536,2.37E-05,0.000861337,8.12E-07,0.011973924,0.001276512,0.000144105,0.001277339,0.014465828,1,1
