A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Mitosis,Centriole,0,901,48.35064935,86.50442478,176.3731907,42,30.25,234.3924051,109.2869802,859,18.10064935,147.8879803,67.08621045,943,78.60064935,320.8968298,285.6601709,0.000118179,0.000522812,1.13E-05,0.039355797,0.000357989,0.000257837,0.010837683,0.046917447,1,1
Mitosis,Centromere,0,912,149.7578947,98.43981481,146.9329583,906,38.72916667,154.5828877,143.461183,6,111.0287281,56.14307289,3.47177528,1818,188.4870614,253.0227025,290.3941413,0.000119621,0.001997862,1.29E-05,0.04401111,0.008903739,0.000380612,0.011347781,0.121912955,1,1
Mitosis,Chromosome abnormality,0,206,91.24137931,470,145.5547074,984,51.81308411,393.4757282,170.9536785,778,39.4282952,76.52427184,25.39897109,1190,143.0544634,863.4757282,316.5083859,2.70E-05,0.000743142,6.16E-05,0.032131503,0.007203672,0.000379313,0.021820136,0.168895,1,1
Mitosis,Cleavage furrow,0,924,39.68181818,164.4237288,75.76657825,0,22.08333333,413.5762712,85.98109244,924,17.59848485,249.1525424,10.21451419,924,61.76515152,578,161.7476707,0.000121195,0.000122593,2.16E-05,0.004011172,0,0.010632322,0.116948722,0.19615427,1,1
Mitosis,Cohesin,0,972,16.62068966,125.6463415,165.4670886,122,12.6,36.76712329,105.1358025,850,4.020689655,88.87921818,60.33128614,1094,29.22068966,162.4134648,270.6028911,0.000127491,6.77E-05,1.65E-05,0.018356546,0.025269263,0.002609776,0.00225991,0.05757784,1,1
Mitosis,Cytoskeleton,0,194,100.3013699,111.8173913,158.3538711,0,59.18902439,202.195122,124.7631126,194,41.11234547,90.37773065,33.59075846,194,159.4903943,314.0125133,283.1169837,2.54E-05,0.002056421,1.47E-05,0.054859277,0,0.000608015,0.007097629,0.062114738,1,1
Mitosis,Deletion (genetics),0,0,44.73076923,505,167.9634248,0,24.62222222,243.987013,139.6857877,0,20.10854701,261.012987,28.2776371,0,69.35299145,748.987013,307.6492124,0,0.000326634,6.62E-05,0.028374786,0,0.000452373,0.007620082,0.066175507,1,1
Mitosis,DNA,1,368,348.3081081,70.17679558,160.4493865,110,132.0484581,158.0989011,140.9029447,258,216.25965,87.92210552,19.54644179,478,480.3565663,228.2756967,301.3523312,4.83E-05,0.009048728,9.20E-06,0.088143269,5.91E-05,7.10E-05,0.002308103,0.037627835,1,1
Mitosis,Fission (biology),1,4902,90.05797101,10,136.3915663,2040,28.02040816,0,163.6235955,2862,62.03756285,10,27.23202924,6942,118.0783792,10,300.0151618,0.000642965,0.000872617,1.31E-06,0.00317942,0.043972151,0.000603979,0,0.03079433,1,1
Mitosis,Flowering plant,0,11,36.93333333,0,78.16071429,0,13.625,0,339.28,11,23.30833333,0,261.1192857,11,50.55833333,0,417.4407143,1.44E-06,7.78E-05,0,0.001843954,0,1.52E-05,0,0.026824526,0,0
Mitosis,Fluorescence,0,0,24.73684211,17.5,30.11864407,0,0,11.5,39.60714286,0,24.73684211,6,9.488498789,0,24.73684211,29,69.72578692,0,6.60E-05,2.30E-06,0.00024954,0,0,7.07E-06,0.000681599,0,0
Mitosis,Fungus,0,505,31.67605634,19.96666667,164.0868347,0,118.1774194,19.35185185,114.595117,505,86.50136302,0.614814815,49.49171775,505,149.8534757,39.31851852,278.6819517,6.62E-05,0.000315822,2.62E-06,0.016452208,0,7.92E-05,0.000130821,0.01410195,1,1
Mitosis,Gene duplication,0,0,23.59183673,23.2962963,160.3902098,0,16.06666667,18.89473684,153.8412698,0,7.525170068,4.401559454,6.548939949,0,39.6585034,42.19103314,314.2314796,0,0.000162334,3.06E-06,0.016104088,0,0.000445912,0.000322028,0.048491542,0,0
Mitosis,Golgi apparatus,0,77,117.640625,46.96,85.12637363,0,111.8970588,0,110.2198732,77,5.743566176,46.96,25.09349952,77,229.5376838,46.96,195.3462468,1.01E-05,0.002114558,6.16E-06,0.006526931,0,0.000302332,0,0.045739082,0,1
Mitosis,Hydra,0,0,0,19.15384615,30.75,0,0,0,46.29411765,0,0,19.15384615,15.54411765,0,0,19.15384615,77.04411765,0,0,2.51E-06,6.91E-05,0,0,0,0.004305075,0,0
Mitosis,Interphase,0,7829,78.07894737,344.2587065,119.9021336,8356,75.53903346,321.7313433,141.9960544,527,2.539913911,22.52736318,22.09392078,16185,153.6179808,665.9900498,261.8981879,0.001026882,0.002499891,4.52E-05,0.036301779,0.080277455,0.000725716,0.035441551,0.177510827,1,1
Mitosis,Kinetochore,0,1151,29.21428571,302.8626609,139.8087734,193,13.04545455,223.9190476,144.6761599,958,16.16883117,78.94361333,4.867386429,1344,42.25974026,526.7817086,284.4849333,0.00015097,0.000402044,3.97E-05,0.046098284,0.008797921,0.000594678,0.025574909,0.171300713,1,1
Mitosis,Meiosis,0,41194,133.052795,136.618123,179.1026936,18307,81.25531915,174.1022099,183.4499874,22887,51.79747588,37.48408697,4.3472938,59501,214.3081142,310.7203329,362.552681,0.005403164,0.006016336,1.79E-05,0.104577642,0.013389876,5.94E-05,0.006256661,0.072293204,1,1
Mitosis,Mitogen,1,276,0,64.19230769,153.2503277,1674,0,607.5833333,175.7299703,1398,0,543.3910256,22.47964267,1950,0,671.775641,328.980298,3.62E-05,0,8.42E-06,0.016420191,0.135032669,0,0.021633581,0.175718325,1,1
Mitosis,Molecular motor,0,0,18.45454545,11.5,103.2867133,0,0,0,83.34177215,0,18.45454545,11.5,19.94494113,0,18.45454545,11.5,186.6284854,0,2.85E-05,1.51E-06,0.002074115,0,0,0,0.011517658,0,0
Mitosis,Motor protein,0,488,12.85714286,37.04651163,75.3902439,0,33.25,16.90909091,132.8098592,488,20.39285714,20.13742072,57.41961525,488,46.10714286,53.95560254,208.2001031,6.40E-05,1.26E-05,4.86E-06,0.003906553,0,0.001256139,6.66E-05,0.013505472,0,0
Mitosis,Phragmoplast,0,127,15.125,250.03125,70.22605364,0,22.26315789,89.72413793,78.4183908,127,7.138157895,160.3071121,8.192337165,127,37.38815789,339.7553879,148.6444444,1.67E-05,1.70E-05,3.28E-05,0.002573896,0,0.008880398,0.004445599,0.058281422,1,1
Mitosis,Phycoplast,1,0,0,139.5801527,134.3941909,0,0,58.58666667,141.6078611,0,0,80.99348601,7.213670189,0,0,198.1668193,276.0020519,0,0,1.83E-05,0.018193229,0,0,0.005888383,0.207606387,1,0
Mitosis,Prometaphase,0,8040,74.66393443,392.1791045,175.2711694,736,49.63333333,151.637931,168.0055918,7304,25.03060109,240.5411734,7.265577556,8776,124.2972678,543.8170355,343.2767612,0.001054557,0.001279154,5.14E-05,0.024415994,0.055069211,0.00371368,0.011655058,0.238892246,1,1
Mitosis,Staining,0,0,14,33.74418605,183.0140485,0,15.88888889,13.2,99.13741339,0,1.888888889,20.54418605,83.87663514,0,29.88888889,46.94418605,282.1514619,0,1.18E-05,4.43E-06,0.020123264,0,0.000341976,1.29E-05,0.016772328,0,0
Mitosis,Tubulin,0,72,12,78.7816092,221.7846791,791,11.33333333,356.4675325,173.5043189,719,0.666666667,277.6859233,48.28036015,863,23.33333333,435.2491417,395.288998,9.44E-06,3.37E-06,1.03E-05,0.045128632,0.027514,0.000394217,0.014378615,0.136789621,0,1
Mitosis,Yeast,0,0,10,67.84782609,156.2611684,0,17,15.48275862,170.5333333,0,7,52.36506747,14.27216495,0,27,83.33058471,326.7945017,0,1.40E-06,8.90E-06,0.019156561,0,4.64E-05,7.56E-05,0.034900267,0,0
Nuclear envelope,Cell (biology),1,0,15.45454545,11.33333333,70.51173709,0,40.28395062,66.98148148,226.7619048,0,24.82940516,55.64814815,156.2501677,0,55.73849607,78.31481481,297.2736419,0,0.001058432,4.87E-05,0.046754662,0,3.95E-05,0.000380394,0.003004875,0,0
Nuclear envelope,Cell nucleus,1,1182,64.55172414,57.64220183,92.47146739,4181,138.7903226,51.28947368,137.9724518,2999,74.23859844,6.352728151,45.5009844,5363,203.3420467,108.9316755,230.4439192,0.005081183,0.0174828,0.000247792,0.21187,0.018987802,0.000630309,0.000693261,0.011876623,1,1
Nuclear envelope,Chromosome,1,33,0,16.2,43.60240964,0,0,14.3125,15.78571429,33,0,1.8875,27.81669535,33,0,30.5125,59.38812392,0.00014186,0,6.96E-05,0.011266071,0,0,4.13E-05,7.98E-05,0,0
Nuclear envelope,Endoplasmic reticulum,0,1892,43.80645161,26.72727273,117.8688525,4451,73.16949153,11.5,168.6824818,2559,29.36303991,15.22727273,50.81362929,6343,116.9759431,38.22727273,286.5513342,0.008133332,0.004227501,0.000114895,0.179061731,0.011735858,0.000192924,8.15E-06,0.016375716,1,1
Nuclear envelope,Eukaryote,0,1349,115.6666667,16.5,18.52631579,874,40.02941176,0,20.80769231,475,75.6372549,16.5,2.281376518,2223,155.6960784,16.5,39.3340081,0.005799083,0.023764904,7.09E-05,0.001095788,0.000230302,1.05E-05,0,0.00010308,1,0
Nuclear envelope,Lamin,0,56,39.42857143,60.31428571,58.07,34,50.32653061,65.15625,81.9672619,22,10.89795918,4.841964286,23.8972619,90,89.75510204,125.4705357,140.0372619,0.000240733,0.00687358,0.000259279,0.05423217,0.004696781,0.006952139,0.001510417,0.006650424,1,0
Nuclear envelope,Lamin B receptor,0,0,0,0,57.88679245,0,0,0,12.8,0,0,0,45.08679245,0,0,0,70.68679245,0,0,0,0.009550789,0,0,0,8.63E-05,0,0
Nuclear envelope,Lipid bilayer,1,1539,38.60869565,40.24444444,69.00344828,1140,0,97.30232558,150.4563758,399,38.60869565,57.05788114,81.45292756,2679,38.60869565,137.54677,219.4598241,0.006615855,0.002764374,0.000173003,0.124589858,0.0217354,0,0.000815678,0.013111278,1,1
Nuclear envelope,Metaphase,0,0,0,14.33333333,58.73684211,0,0,30,82.38636364,0,0,15.66666667,23.64952153,0,0,44.33333333,141.1232057,0,0,6.16E-05,0.013896585,0,0,0.000944962,0.003460089,0,0
Nuclear envelope,Mitosis,0,0,10,34.21212121,77.52564103,0,46,68.94,177.7313725,0,36,34.72787879,100.2057315,0,56,103.1521212,255.2570136,0,3.11E-05,0.000147071,0.094122591,0,7.04E-05,0.000968107,0.012728772,0,0
Nuclear envelope,Nuclear lamina,0,2063,35.5,55.93406593,47.53159851,646,27.35416667,81.29850746,57.87142857,1417,8.145833333,25.36444153,10.33983006,2709,62.85416667,137.2325734,105.4030271,0.008868427,0.000663076,0.000240449,0.039803256,0.082926829,0.003511446,0.008964558,0.026668203,1,1
Nuclear envelope,Protein,0,0,57.88679245,0,48.89949749,0,12.8,0,94.84552846,0,45.08679245,0,45.94603097,0,70.68679245,0,143.7450259,0,0.009550789,0,0.030292937,0,1.39E-05,0,0.001624485,0,0
Oogenesis,Ascaris,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,11.5,0,0,0,0.000153427,0,0,0,0,0,0
Oogenesis,Fern,0,0,0,11.75,18.57575758,0,0,0,0,0,0,11.75,18.57575758,0,0,11.75,18.57575758,0,0,2.43E-05,0.002044581,0,0,0,0,0,0
Oogenesis,Gametogenesis,1,446,12,127.8787879,73.81521739,5368,0,59.47916667,70.50892857,4922,12,68.39962121,3.30628882,5814,12,187.3579545,144.324146,0.000922935,0.000200122,0.000264627,0.022650483,0.183114447,0,0.002615192,0.007233686,1,0
Oogenesis,Immature ovum,1,1574,110.8928571,136.4418605,116.8165138,928,59.47222222,134.8888889,77.9379845,646,51.42063492,1.552971576,38.87852927,2502,170.3650794,271.3307494,194.7544983,0.003257174,0.010356317,0.000282347,0.04246924,0.10529899,0.006748238,0.035867418,0.037130459,1,1
Oogenesis,In vitro,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,2.07E-05,0,0,0,0,0,0,0,0,0
Oogenesis,Meiosis,0,4647,16,44.45689655,133.9280576,1654,31.26829268,93.27710843,134.4369369,2993,15.26829268,48.82021188,0.508879383,6301,47.26829268,137.734005,268.3649945,0.00961632,0.000640391,9.20E-05,0.186273627,0.001209748,2.29E-05,0.000768691,0.005926527,1,1
Oogenesis,Mitosis,0,64,27.27777778,127.6666667,100.4615385,0,16.3,50.96666667,122.1016043,64,10.97777778,76.7,21.64006582,64,43.57777778,178.6333333,222.5631427,0.000132439,0.001637666,0.000264188,0.039203914,0,2.49E-05,0.000429427,0.003206382,1,0
Oogenesis,Plant,0,0,0,0,29.73333333,0,0,0,82.04411765,0,0,0,52.31078431,0,0,0,111.777451,0,0,0,0.001487574,0,0,0,0.00042365,0,0
Oogenesis,Spermatogenesis,0,1505,0,72.58333333,107.4033613,5961,0,87.26436782,144.6413374,4456,0,14.68103448,37.23797604,7466,0,159.8477011,252.0446987,0.003114388,0,0.000150201,0.085258674,0.029790849,0,0.000955894,0.005991589,1,1
Oogenesis,Theca of follicle,0,0,0,107.0344828,78.82258065,0,0,50.77333333,167.408,0,0,56.26114943,88.58541935,0,0,157.8078161,246.2305806,0,0,0.000221493,0.016299943,0,0,0.017867868,0.098188814,1,1
Sexual reproduction,Animal,0,2546,185.3142857,21.20833333,139.012285,26074,28.93518519,62.11111111,116.3189493,23528,156.3791005,40.90277778,22.69333567,28620,214.2494709,83.31944444,255.3312344,0.000441969,0.003463787,3.68E-06,0.015107475,0.004114117,4.57E-06,0.000270558,0.008573486,1,1
Sexual reproduction,Cloaca,0,173,20.35294118,35.42666667,13.79166667,0,10,15.65,13.33333333,173,10.35294118,19.77666667,0.458333333,173,30.35294118,51.07666667,27.125,3.00E-05,4.62E-05,6.15E-06,4.42E-05,0,8.95E-05,7.67E-05,8.82E-05,0,0
Sexual reproduction,Fern,0,0,23.46,127.4307692,93.15583075,0,125.4848485,140.8921569,103.3119854,0,102.0248485,13.46138763,10.15615461,0,148.9448485,268.3229261,196.4678161,0,0.000156607,2.21E-05,0.012051695,0,0.000270014,0.003718507,0.029218135,0,1
Sexual reproduction,Flowering plant,0,181,35.09166667,0,77.78813559,0,20.16071429,0,181.8609467,181,14.93095238,0,104.0728112,181,55.25238095,0,259.6490823,3.14E-05,0.000562211,0,0.002450979,0,2.25E-05,0,0.032399528,0,0
Sexual reproduction,Guppy,0,10,54.9,15.1,98.21782178,0,11.2,28.91176471,151.6778656,10,43.7,13.81176471,53.46004383,10,66.1,44.01176471,249.8956874,1.74E-06,0.000146594,2.62E-06,0.002648841,0,0.000109259,0.000679201,0.053029492,0,0
Sexual reproduction,Hermaphrodite,0,904,366.3166667,227.1118881,409.6104501,3293,211.1153846,1245.066964,290.2448261,2389,155.2012821,1017.955076,119.365624,4197,577.4320513,1472.178852,699.8552761,0.000156928,0.00293442,3.94E-05,0.105710269,0.006196372,0.000397252,0.026616677,0.062906385,1,1
Sexual reproduction,Karyogamy,0,0,55.68181818,123.7818182,170.1721263,0,16.41666667,140.9634146,164.0675105,0,39.26515152,17.18159645,6.104615717,0,72.09848485,264.7452328,334.2396368,0,0.00016355,2.15E-05,0.038146388,0,0.009005303,0.009315982,0.156692895,0,1
Sexual reproduction,Morphogenesis,0,0,13.85714286,47.11764706,165.1044177,0,15.66666667,27.74193548,168.3052257,0,1.80952381,19.37571157,3.200807983,0,29.52380952,74.85958254,333.4096433,0,1.30E-05,8.18E-06,0.016466208,0,0.000707235,0.000630199,0.051922894,0,0
Sexual reproduction,Nutrient,0,0,0,65.97560976,98.95716639,0,0,500.7272727,68.24410774,0,0,434.751663,30.71305865,0,0,566.7028825,167.2012741,0,0,1.15E-05,0.008019554,0,0,0.002343494,0.003449464,0,0
Sexual reproduction,Placenta,0,0,14,11,46.00740741,0,35,0,102.7151163,0,21,11,56.70770887,0,49,11,148.7225237,0,1.68E-05,1.91E-06,0.000829232,0,0.000227531,0,0.005370671,0,0
Sexual reproduction,Rhizome,0,0,15.77777778,27.625,69.91202346,0,0,86.32142857,77.67761194,0,15.77777778,58.69642857,7.76558848,0,15.77777778,113.9464286,147.5896354,0,1.90E-05,4.80E-06,0.003182882,0,0,0.000459426,0.004946294,0,1
Sexual reproduction,Self-pollination,0,14,19.33333333,14.18181818,42.20204604,0,16.45454545,0,63.06366048,14,2.878787879,14.18181818,20.86161444,14,35.78787879,14.18181818,105.2657065,2.43E-06,7.74E-06,2.46E-06,0.002203051,0,0.000821003,0,0.028526691,0,0
Sexual reproduction,Sporophyte,0,751,114.6551724,163.8627451,138.3049054,0,73.4047619,169.644898,129.3507951,751,41.25041051,5.782152861,8.954110283,751,188.0599343,333.5076431,267.6557006,0.000130369,0.001331764,2.84E-05,0.057592676,0,0.003438968,0.008307843,0.082918121,1,1
Sexual reproduction,Stenian,0,712,0,0,25.55555556,0,0,0,16.13636364,712,0,0,9.419191919,712,0,0,41.69191919,0.000123599,0,0,9.21E-05,0,0,0,0.000375662,0,0
Spermatozoon,Chromatin,0,0,113.0952381,25.76086957,163.8639291,0,92.68253968,12.11111111,176.8839378,0,20.41269841,13.64975845,13.02000868,0,205.7777778,37.87198068,340.747867,0,0.001371295,2.37E-05,0.039169756,0,0.00140492,2.68E-05,0.041939322,0,1
Spermatozoon,Drosophila melanogaster,0,522,17,27.76923077,268.9240924,0,27.04545455,12.2,362.5223464,522,10.04545455,15.56923077,93.59825396,522,44.04545455,39.96923077,631.4464388,0.000480934,5.89E-05,2.56E-05,0.031365213,0,0.000161544,4.30E-06,0.009141316,1,0
Spermatozoon,Fibrinolysin,0,111,0,0,309.7313433,0,0,0,217.5123967,111,0,0,92.21894659,111,0,0,527.24374,0.000102267,0,0,0.011981939,0,0,0,0.010188581,1,0
Spermatozoon,Insemination,0,376,30.39130435,193.7,777.0177268,2316,0,320.008,183.4642857,1940,30.39130435,126.308,593.5534411,2692,30.39130435,513.708,960.4820125,0.00034642,0.000134531,0.000178461,0.143415284,0.038364697,0,0.003572443,0.012845827,1,1
Spermatozoon,Ionophore,0,0,0,0,12.33333333,0,0,0,11.8,0,0,0,0.533333333,0,0,0,24.13333333,0,0,0,7.12E-06,0,0,0,0.000307609,0,0
Spermatozoon,Micrometre,0,1201,0,0,29.87837838,3945,0,0,53.71929825,2744,0,0,23.84091987,5146,0,0,83.59767662,0.001106516,0,0,0.000425534,0.015639185,0,0,0.001488395,0,0
Spermatozoon,Model organism,0,0,0,0,130.1190476,0,0,0,47.16410256,0,0,0,82.95494505,0,0,0,177.2831502,0,0,0,0.006310842,0,0,0,0.002411152,0,0
Spermatozoon,Pollen tube,0,0,0,71.875,316.1305732,0,0,33.10526316,78.68249258,0,0,38.76973684,237.4480807,0,0,104.9802632,394.8130658,0,0,6.62E-05,0.01910478,0,0,0.000230278,0.009707533,1,0
Spermatozoon,Semen quality,0,2920,281.3103448,280.0392157,369.3023256,0,48.7,1263.90625,109.2488263,2920,232.6103448,983.8670343,260.0534993,2920,330.0103448,1543.945466,478.5511519,0.00269028,0.001570108,0.000258008,0.015281515,0,0.000971377,0.049121712,0.01413107,1,1
Spermatozoon,Somatic cell,0,0,24.8,69.61111111,443.4102296,0,69.84848485,31.9,182.2623942,0,45.04848485,37.71111111,261.1478354,0,94.64848485,101.5111111,625.6726238,0,0.000119327,6.41E-05,0.081755527,0,0.002307515,0.00012255,0.028953201,1,1
Spermatozoon,Vagina,0,1487,148.1538462,13.13333333,245.9713467,0,167.7413793,23.41666667,230.7101449,1487,19.58753316,10.28333333,15.26120178,1487,315.8952255,36.55,476.6814916,0.001370016,0.001853413,1.21E-05,0.016521742,0,5.27E-05,7.44E-05,0.005622235,1,0
Spermatozoon,Y chromosome,0,1255,275.9402985,54.22674419,409.0809328,0,186.1102362,54.11594203,397.7329047,1255,89.83006229,0.110802157,11.34802805,1255,462.0505347,108.3426862,806.8138375,0.001156267,0.00711649,5.00E-05,0.172188413,0,0.000513999,0.000354292,0.064569579,1,1
Synaptonemal complex,Chromosomal crossover,0,56,109.3472222,41.53846154,116.8102041,1111,88.22368421,65.64912281,115.8752228,1055,21.12353801,24.11066127,0.934981265,1167,197.5709064,107.1875843,232.6854269,0.001631654,0.005461346,0.001210293,0.039704187,0.008159458,0.000647937,0.002533764,0.044016538,1,1
Synaptonemal complex,Chromosome,1,0,81.44927536,20.96296296,172.2621723,0,204.2527473,96.25925926,307.3849372,0,122.8034719,75.2962963,135.122765,0,285.7020226,117.2222222,479.6471095,0,0.003898484,0.000610791,0.063810276,0,7.78E-05,0.000469259,0.039793129,0,1
Synaptonemal complex,Gene,0,0,188.2222222,0,147.5290102,0,85.10204082,0,158.4316163,0,103.1201814,0,10.9026061,0,273.324263,0,305.9606266,0,0.003525284,0,0.02998503,0,0.000302018,0,0.009926847,1,1
Synaptonemal complex,Genetic recombination,0,507,63.65517241,24.6,206.3561151,0,114.9242424,85.64516129,214.0910543,507,51.26907001,61.04516129,7.734939205,507,178.5794148,110.2451613,420.4471694,0.014772297,0.002561068,0.000716762,0.079588731,0,0.000875127,0.000498568,0.025167053,1,1
Synaptonemal complex,Meiosis,1,746,105.1351351,16.42307692,163.2136076,3167,100.0405405,19.70588235,303.1778169,2421,5.094594595,3.28280543,139.9642093,3913,205.1756757,36.12895928,466.3914245,0.021735963,0.005396834,0.000478514,0.143107661,0.002316367,7.32E-05,3.33E-05,0.034195931,1,1
Synaptonemal complex,Protein,1,0,0,0,197.1492659,0,0,0,132.187067,0,0,0,64.96219893,0,0,0,329.3363329,0,0,0,0.167666029,0,0,0,0.015940452,0,0
Synaptonemal complex,Sister chromatids,0,393,185.7307692,24.6,144.9819277,0,30.21052632,85.64516129,193.9893617,393,155.5202429,61.04516129,49.00743399,393,215.9412955,110.2451613,338.9712894,0.011450715,0.003349783,0.000716762,0.050084421,0,0.000443718,0.002395023,0.082247154,1,1
Synaptonemal complex,Synapsis,0,2451,27.71428571,20.33333333,131.4180602,1330,93.66666667,65.8627451,167.694859,1121,65.95238095,45.52941176,36.27679884,3781,121.3809524,86.19607843,299.1129192,0.071414003,0.000403722,0.000592446,0.054514958,0.061474463,0.004329405,0.002253735,0.067846875,1,1
Classical mechanics,0 (number),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Astronomia nova,0,50,0,31,272.8067941,0,0,13,196.095082,50,0,18,76.71171209,50,0,44,468.901876,1.47E-05,0,9.14E-06,0.01058564,0,0,2.83E-06,0.013032694,0,0
Classical mechanics,Complex number,0,181,54.9375,0,29.98701299,0,14.92307692,0,53.74479167,181,40.01442308,0,23.75777868,181,69.86057692,0,83.73180465,5.33E-05,0.00014483,0,0.000190224,0,4.39E-05,0,0.004295869,0,0
Classical mechanics,Cornell University,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,26,0,0,0,2.14E-06,0,0,0,3.20E-06,0,0
Classical mechanics,Degrees of freedom (physics and chemistry),0,824,17.52631579,41.35483871,260.7456847,165,33.46153846,77.8255814,145.0033473,659,15.93522267,36.47074269,115.7423374,989,50.98785425,119.1804201,405.749032,0.000242846,2.74E-05,1.22E-05,0.018667146,0.006803843,0.0013798,0.002421607,0.062694406,1,1
Classical mechanics,Gas,0,30,14.25,14,45.14285714,0,0,19.625,124.9306122,30,14.25,5.625,79.7877551,30,14.25,33.625,170.0734694,8.84E-06,9.39E-06,4.13E-06,0.000702897,0,0,8.28E-05,0.008072588,0,0
Classical mechanics,Irradiance,0,60,13.14285714,0,158.3322476,0,0,0,108.010274,60,13.14285714,0,50.32197358,60,13.14285714,0,266.3425215,1.77E-05,7.58E-06,0,0.004004504,0,0,0,0.020396391,0,0
Classical mechanics,Lester Germer,0,29,0,33.92307692,284.3402062,0,0,167.7857143,287.2084168,29,0,133.8626374,2.868210648,29,0,201.7087912,571.548623,8.55E-06,0,1.00E-05,0.011361117,0,0,0.000341883,0.010429474,0,1
Classical mechanics,Observer (special relativity),0,34,0,71.69230769,263.4418605,0,0,126.4,326.8688525,34,0,54.70769231,63.42699199,34,0,198.0923077,590.3107129,1.00E-05,0,2.11E-05,0.006532694,0,0,0.007880987,0.124318831,1,1
Classical mechanics,Quanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical mechanics,Quantum tunnelling,0,56,158.7837838,200.6956522,228.537279,2590,125.5714286,38.26923077,215.9158485,2534,33.21235521,162.4264214,12.62143049,2646,284.3552124,238.9648829,444.4531275,1.65E-05,0.000484004,5.91E-05,0.024494883,0.007007026,0.000339723,0.000140819,0.043575403,1,1
Energy,Conjugate variables,0,2009,18.05882353,151.0547945,114.4924242,0,0,269.1176471,58.65700483,2009,18.05882353,118.0628525,55.83541941,2009,18.05882353,420.1724416,173.1494291,0.000325248,3.64E-05,2.45E-05,0.003587505,0,0,0.004913932,0.004347174,1,0
Energy,Light,0,835,43.32432432,125,214.7045952,1698,32.375,138.2013889,259.7098724,863,10.94932432,13.20138889,45.00527721,2533,75.69932432,263.2013889,474.4144676,0.000135183,0.000380518,2.02E-05,0.0349374,0.003391252,6.47E-05,0.002602653,0.05057368,1,1
Energy,Lorentz scalar,0,159,0,176.7241379,147.1066176,0,0,268.3396226,103.0584795,159,0,91.61548471,44.04813811,159,0,445.0637606,250.1650972,2.57E-05,0,2.86E-05,0.004749117,0,0,0.005341051,0.006618291,1,1
Energy,Meteorology,0,281,149.9333333,17.80555556,239.1187151,0,14.5,15.14285714,192.8259109,281,135.4333333,2.662698413,46.29280415,281,164.4333333,32.9484127,431.944626,4.55E-05,0.000533865,2.88E-06,0.020320687,0,0.000122677,3.07E-05,0.02760481,1,0
Energy,Organelle,0,45,39.04545455,15.16666667,112.1515152,0,13.42857143,0,73.02272727,45,25.61688312,15.16666667,39.12878788,45,52.47402597,15.16666667,185.1742424,7.29E-06,0.000101954,2.46E-06,0.000878539,0,9.88E-05,0,0.001660085,0,0
Energy,Rudolf Clausius,0,106,35.43333333,173.7303371,79.12745098,14,0,162.8024691,125.9180328,92,35.43333333,10.92786794,46.79058181,120,35.43333333,336.5328062,205.0454838,1.72E-05,0.000126167,2.81E-05,0.002873825,0.000696102,0,0.007172051,0.020887437,1,1
Energy,SunPower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy,Thomas Young (scientist),0,2299,33,11.66666667,110.1568627,0,111.3793103,101.48,690.8852459,2299,78.37931034,89.81333333,580.7283832,2299,144.3793103,113.1466667,801.0421086,0.000372198,9.01E-05,1.89E-06,0.003333984,0,0.0016627,0.000203849,0.016931405,1,1
Energy,Water,1,13,63.96923077,25.2,775.4801061,33,249.1621622,73.77272727,63.39097744,20,185.1929314,48.57272727,712.0891287,46,313.1313929,98.97272727,838.8710835,2.10E-06,0.00049351,4.08E-06,0.034699547,3.69E-05,0.000278965,0.00024262,0.002520672,0,0
Euler's laws of motion,Center of mass,0,98,14.14285714,35.76923077,260.4060721,2337,55.44444444,149.453125,148.29,2239,41.3015873,113.6838942,112.1160721,2435,69.58730159,185.2223558,408.6960721,0.000979892,6.78E-05,0.000357653,0.031317484,0.014798351,0.000351085,0.001410679,0.013122192,1,1
Euler's laws of motion,Continuum mechanics,1,184,39.08,0,71.07758621,276,17.58333333,0,113.3652695,92,21.49666667,0,42.28768325,460,56.66333333,0,184.4428557,0.001839798,0.000445913,0,0.00188155,0.002150789,0.000137022,0,0.0326022,0,1
Euler's laws of motion,List of topics named after Leonhard Euler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
