A,B,result,weight1,weight2,weight3,weight4,backwardweight1,backwardweight2,backwardweight3,backwardweight4,Diff1,Diff2,Diff3,Diff4,SUM1,SUM2,SUM3,SUM4,Normalized_weight1,Normalized_weight2,Normalized_weight3,Normalized_weight4,Normalized_backward_weight1,Normalized_backward_weight2,Normalized_backward_weight3,Normalized_backward_weight4,Weight_greater_than_mean,Backward_weight_greater_than_mean
Refraction,Electromagnetic_spectrum,0,0,368.8392857,41.7,41.7,0,30.16666667,44.27906977,44.27906977,0,338.672619,2.579069767,2.579069767,0,399.0059524,85.97906977,85.97906977,0,0,1.99E-05,0.100244688,0,1.34E-06,0.000476156,0.001904624,0,0
Refraction,Frequency,0,644,143.1442308,53.13235294,53.13235294,0,0,53.04444444,53.04444444,644,143.1442308,0.087908497,0.087908497,644,143.1442308,106.1767974,106.1767974,0.000307174,0.000600831,2.53E-05,0.031019532,0,0,0.001602398,0.001602398,1,0
Refraction,Length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refraction,Physics,1,1121,63.94666667,0,0,0,0,0,0,1121,63.94666667,0,0,1121,63.94666667,0,0,0.000534692,0.001159417,0,0,0,0,0,0,0,0
Refraction,Ray_(optics),0,134,15.40740741,89.984375,89.984375,43,10.5,80.47524752,80.47524752,91,4.907407407,9.509127475,9.509127475,177,25.90740741,170.4596225,170.4596225,6.39E-05,0.000133779,4.29E-05,0.098888173,0.000145663,3.56E-05,0.006017447,0.006017447,1,1
Refraction,Reflection_(physics),0,2920,26.69135802,46.31818182,46.31818182,5605,176.4666667,54.49333333,54.49333333,2685,149.7753086,8.175151515,8.175151515,8525,203.1580247,100.8115152,100.8115152,0.001392776,0.003019413,2.21E-05,0.078737927,0.002842961,8.95E-05,0.001588804,0.004766411,0,1
Refraction,Refracting_telescope,0,259,12.5,12.63636364,12.63636364,90,12,28.73684211,28.73684211,169,0.5,16.10047847,16.10047847,349,24.5,41.37320574,41.37320574,0.000123537,0.000272252,6.03E-06,0.003580167,0.000244873,3.26E-05,0.000479099,0.001437297,0,0
Refraction,Refractive_index,0,9121,95.20512821,110.3882353,110.3882353,5993,186.8076923,122.9238579,122.9238579,3128,91.6025641,12.53562257,12.53562257,15114,282.0128205,233.3120932,233.3120932,0.004350516,0.009752949,5.27E-05,0.725022537,0.00136942,4.27E-05,0.004398944,0.013196833,1,1
Refraction,Snell's_law,0,14274,111.3362069,0,0,2119,85.7826087,0,0,12155,25.5535982,0,0,16393,197.1188156,0,0,0.006808383,0.015102931,0,0,0.003021928,0.000122335,0,0,1,1
Refraction,Temperature,0,0,20,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
Refraction,Total_internal_reflection,0,4526,118.2588235,46.34848485,46.34848485,1372,44.04761905,70.90566038,70.90566038,3154,74.21120448,24.55717553,24.55717553,5898,162.3064426,117.2541452,117.2541452,0.002158802,0.005127017,2.21E-05,0.07878944,0.002282497,7.33E-05,0.001639458,0.004918374,1,1
Refraction,Transmission_medium,0,4693,57.52173913,47.52439024,47.52439024,440,17.69230769,43.21875,43.21875,4253,39.82943144,4.305640244,4.305640244,5133,75.21404682,90.74314024,90.74314024,0.002238457,0.005058954,2.27E-05,0.066915647,0.003191621,0.000128334,0.000850858,0.001701715,0,0
Refraction,Velocity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refraction,Wave,1,1082,43.36065574,46.53333333,46.53333333,808,25.4375,32.25,32.25,274,17.92315574,14.28333333,14.28333333,1890,68.79815574,78.78333333,78.78333333,0.00051609,0.001037373,2.22E-05,0.083897832,8.91E-05,2.80E-06,0.000172899,0.000345799,0,0
Refraction,Wavelength,0,866,120.7969925,51.4,51.4,399,16.33333333,50.29292929,50.29292929,467,104.4636591,1.107070707,1.107070707,1265,137.1303258,101.6929293,101.6929293,0.000413063,0.000717008,2.45E-05,0.145627817,6.81E-05,2.79E-06,0.001069342,0.003208025,1,0
Refractive_index,Angle_of_incidence,1,0,0,83.30434783,0,0,0,0,0,0,0,83.30434783,0,0,0,83.30434783,0,0,0,1.14E-05,0,0,0,0,0,0,0
Refractive_index,Color,0,0,16.64285714,29.39285714,0,0,0,18.2962963,0,0,16.64285714,11.09656085,0,0,16.64285714,47.68915344,0,0,0,4.03E-06,0,0,0,4.70E-05,0,0,0
Refractive_index,Dispersion_(optics),0,7597,153.0588235,186.0107527,186.0107527,3750,0,91.99512195,0,3847,153.0588235,94.01563074,186.0107527,11347,153.0588235,278.0058746,186.0107527,0.001041564,0,2.55E-05,138392,0.002695334,0,0.005980574,0,1,1
Refractive_index,Distance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Electric_field,0,129,35.62222222,10,10,0,0,22,0,129,35.62222222,12,10,129,35.62222222,32,10,1.77E-05,0,1.37E-06,10,0,0,4.30E-05,0,1,0
Refractive_index,Electromagnetic_radiation,0,1008,436.933121,52.8013245,0,412,0,90.59210526,0,596,436.933121,37.79078076,0,1420,436.933121,143.3934298,0,0.000138199,0,7.24E-06,0,2.99E-05,0,0.000491336,0,1,1
Refractive_index,Electromagnetic_spectrum,0,1056,208.3802817,29.07777778,29.07777778,0,0,20.22222222,0,1056,208.3802817,8.855555556,29.07777778,1056,208.3802817,49.3,29.07777778,0.00014478,0,3.99E-06,10468,0,0,0.000136545,0,1,0
Refractive_index,Energy,0,0,63.44444444,12.4,12.4,0,0,18.33333333,0,0,63.44444444,5.933333333,12.4,0,63.44444444,30.73333333,12.4,0,0,1.70E-06,124,0,0,3.84E-05,0,0,0
Refractive_index,Force,0,0,15,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Frequency,0,888,224.3153153,13.42857143,13.42857143,0,0,17.11111111,0,888,224.3153153,3.682539683,13.42857143,888,224.3153153,30.53968254,13.42857143,0.000121747,0,1.84E-06,564,0,0,0.000103381,0,1,0
Refractive_index,Laser,0,0,38.44117647,28.13333333,0,0,0,17.25,0,0,38.44117647,10.88333333,0,0,38.44117647,45.38333333,0,0,0,3.86E-06,0,0,0,0.000254404,0,0,0
Refractive_index,Length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Mass,0,0,52.1875,0,0,0,0,0,0,0,52.1875,0,0,0,52.1875,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Metre,0,0,189.88,51.80769231,51.80769231,0,0,21.28947368,0,0,189.88,30.51821862,51.80769231,0,189.88,73.09716599,51.80769231,0,0,7.10E-06,2694,0,0,0.000136561,0,1,0
Refractive_index,Optical_microscope,0,0,14.66666667,15.75,0,0,0,17,0,0,14.66666667,1.25,0,0,14.66666667,32.75,0,0,0,2.16E-06,0,0,0,0.000585963,0,0,0
Refractive_index,Physics,1,0,138.0872093,0,0,0,0,0,0,0,138.0872093,0,0,0,138.0872093,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Ray_(optics),0,281,16.23333333,35.22222222,35.22222222,45,0,36.79347826,0,236,16.23333333,1.571256039,35.22222222,326,16.23333333,72.01570048,35.22222222,3.85E-05,0,4.83E-06,2853,0.000152439,0,0.002506036,0,1,0
Refractive_index,Real_image,0,0,16.33333333,56.17391304,0,0,0,22.5,0,0,16.33333333,33.67391304,0,0,16.33333333,78.67391304,0,0,0,7.70E-06,0,0,0,0.000377162,0,0,0
Refractive_index,Reflection_(physics),0,158,38.18974359,13.55555556,13.55555556,1338,0,17.56,0,1180,38.18974359,4.004444444,13.55555556,1496,38.18974359,31.11555556,13.55555556,2.17E-05,0,1.86E-06,244,0.000678659,0,0.000341319,0,1,0
Refractive_index,Refraction,1,5993,122.9238579,119.212766,119.212766,9121,0,95.20512821,0,3128,122.9238579,24.00763775,119.212766,15114,122.9238579,214.4178942,119.212766,0.000821652,0,1.63E-05,11206,0.00559352,0,0.003267901,0,1,1
Refractive_index,Scattering,0,539,24.35185185,36.18518519,36.18518519,0,0,15.12820513,0,539,24.35185185,21.05698006,36.18518519,539,24.35185185,51.31339031,36.18518519,7.39E-05,0,4.96E-06,3908,0,0,6.00E-05,0,1,0
Refractive_index,Snell's_law,0,10963,131.6168831,54.11111111,54.11111111,8977,0,16.33333333,0,1986,131.6168831,37.77777778,54.11111111,19940,131.6168831,70.44444444,54.11111111,0.001503049,0,7.42E-06,2922,0.012802193,0,0.003128192,0,1,0
Refractive_index,Speed,1,0,13,100.1509434,100.1509434,0,0,193.4193548,0,0,13,93.26841144,100.1509434,0,13,293.5702982,100.1509434,0,0,1.37E-05,10616,0,0,0.001782954,0,1,0
Refractive_index,Telescope,0,0,12.16666667,28.68518519,0,0,0,21.26,0,0,12.16666667,7.425185185,0,0,12.16666667,49.94518519,0,0,0,3.93E-06,0,0,0,0.000121251,0,0,0
Refractive_index,Temperature,0,0,14,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Refractive_index,Total_internal_reflection,0,7866,97.23333333,107.7916667,107.7916667,3399,0,164.2380952,0,4467,97.23333333,56.44642857,107.7916667,11265,97.23333333,272.0297619,107.7916667,0.001078444,0,1.48E-05,10348,0.005654671,0,0.006018617,0,1,1
Refractive_index,Transverse_wave,0,0,190.0163934,12.18181818,12.18181818,0,0,17.11111111,0,0,190.0163934,4.929292929,12.18181818,0,190.0163934,29.29292929,12.18181818,0,0,1.67E-06,134,0,0,0.000126325,0,1,0
Refractive_index,Wave,1,138,46.52469136,33.33898305,33.33898305,33,0,27.73076923,0,105,46.52469136,5.60821382,33.33898305,171,46.52469136,61.06975228,33.33898305,1.89E-05,0,4.57E-06,11802,3.64E-06,0,0.000113689,0,1,0
Refractive_index,Wavelength,0,1348,178.7158672,38.21428571,38.21428571,773,0,17.56666667,0,575,178.7158672,20.64761905,38.21428571,2121,178.7158672,55.78095238,38.21428571,0.000184813,0,5.24E-06,11235,0.000131873,0,0.000113184,0,1,0
Relative_velocity,Distance,1,0,36.77272727,0,0,0,0,0,0,0,36.77272727,0,0,0,36.77272727,0,0,0,0,0,0,0,0,0,0,0,0
Relative_velocity,Doppler_effect,0,1016,0,0,0,532,0,0,0,484,0,0,0,1548,0,0,0,0.015266029,0,0,0,0.000303528,0,0,0,0,0
Relative_velocity,Elastic_collision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Relative_velocity,Inertial_frame_of_reference,0,0,0,36.30232558,0,0,0,23.34883721,0,0,0,12.95348837,0,0,0,59.65116279,0,0,0,0.000545465,0,0,0,0.000151379,0,0,0
Relative_velocity,Motion_(physics),1,0,180.0714286,0,0,0,0,0,0,0,180.0714286,0,0,0,180.0714286,0,0,0,0,0,0,0,0,0,0,0,0
Relative_velocity,Physics,1,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Relative_velocity,Speed,1,0,515.6,44.45454545,44.45454545,0,0,16.1,0,0,515.6,28.35454545,44.45454545,0,515.6,60.55454545,44.45454545,0,0,0.000667957,978,0,0,9.57E-05,0,1,0
Relative_velocity,Velocity,1,0,0,19.6,0,0,0,22.34285714,0,0,0,2.742857143,0,0,0,41.94285714,0,0,0,0.000294502,0,0,0,0.000327112,0,0,0
Resonance_(particle_physics),Scattering,0,185,15.88888889,0,0,0,0,0,0,185,15.88888889,0,0,185,15.88888889,0,0,0.023976153,0,0,0,0,0,0,0,0,0
Scalar_(mathematics),Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scalar_(mathematics),Euclidean_vector,0,1063,191.4388489,93.86363636,0,248,0,204.0985915,0,815,191.4388489,110.2349552,0,1311,191.4388489,297.9622279,0,0.009444272,0,0.000833936,0,6.13E-05,0,0.002379453,0,1,1
Scalar_(mathematics),Scalar_multiplication,0,4079,81.23404255,82.05681818,0,758,0,188.8235294,0,3321,81.23404255,106.7667112,0,4837,81.23404255,270.8803476,0,0.03624006,0,0.000729038,0,0.074606299,0,0.001914037,0,1,1
Scalar_multiplication,Position_(vector),0,0,35.23529412,0,0,0,0,0,0,0,35.23529412,0,0,0,35.23529412,0,0,0,0,0,0,0,0,0,0,0,0
Scalar_multiplication,Scalar_(mathematics),1,758,188.8235294,29.52941176,0,4079,0,81.23404255,0,3321,188.8235294,51.70463079,0,4837,188.8235294,110.7634543,0,0.037304985,0,0.001453291,0,0.03624006,0,0.001762846,0,1,1
Scattering,Collision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scattering,Energy,0,0,65.50746269,20.9,20.9,0,0,0,0,0,65.50746269,20.9,20.9,0,65.50746269,20.9,20.9,0,0,3.11E-05,0.004983131,0,0,0,0,0,0
Scattering,Laser,0,0,68.7826087,18,18,0,11,0,0,0,57.7826087,18,18,0,79.7826087,18,18,0,0,2.68E-05,0.006437538,0,1.40E-06,0,0,0,0
Scattering,Light,0,378,119.416,42,42,0,0,15.11111111,15.11111111,378,119.416,26.88888889,26.88888889,378,119.416,57.11111111,57.11111111,0.00056329,2.13E-05,6.26E-05,0.014019527,0,0,1.78E-05,1.78E-05,1,0
Scattering,Physics,1,0,174.9059829,45,45,0,0,27.28571429,27.28571429,0,174.9059829,17.71428571,17.71428571,0,174.9059829,72.28571429,72.28571429,0,0,6.71E-05,0.003218769,0,0,1.61E-05,3.22E-05,0,0
Scattering,Velocity,0,0,20.47826087,0,0,0,0,0,0,0,20.47826087,0,0,0,20.47826087,0,0,0,0,0,0,0,0,0,0,0,0
Scattering,Wave,1,0,54.45070423,14.95454545,14.95454545,0,0,14.2,14.2,0,54.45070423,0.754545455,0.754545455,0,54.45070423,29.15454545,29.15454545,0,0,2.23E-05,0.00392213,0,0,5.60E-06,5.60E-06,0,0
Scattering,Wavelength,1,0,155.256,17.66666667,17.66666667,0,0,0,0,0,155.256,17.66666667,17.66666667,0,155.256,17.66666667,17.66666667,0,0,2.63E-05,0.017059476,0,0,0,0,0,0
Series_and_parallel_circuits,Electric_current,1,2745,142.297619,74.80769231,74.80769231,448,0,16.47058824,0,2297,142.297619,58.33710407,74.80769231,3193,142.297619,91.27828054,74.80769231,0.010754879,0,0.000293096,1945,6.60E-05,0,5.04E-05,0,1,0
Series_and_parallel_circuits,Electrical_resistance_and_conductance,1,2262,18.53333333,97.14634146,97.14634146,1870,0,33.14893617,0,392,18.53333333,63.99740529,97.14634146,4132,18.53333333,130.2952776,97.14634146,0.00886249,0,0.000380618,7966,0.000989908,0,0.000442586,0,1,0
Series_and_parallel_circuits,Ohm's_law,1,3363,223.6538462,105.9615385,105.9615385,1253,0,15.16666667,0,2110,223.6538462,90.79487179,105.9615385,4616,223.6538462,121.1282051,105.9615385,0.013176196,0,0.000415156,2755,0.001943868,0,5.38E-05,0,1,0
Series_and_parallel_circuits,Voltage,1,3578,32.40625,123.3090909,0,146,0,18.83333333,0,3432,32.40625,104.4757576,0,3724,32.40625,142.1424242,0,0.014018563,0,0.000483124,0,3.24E-05,0,9.81E-05,0,1,0
Shock_wave,Distance,1,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Energy,1,207,26.8,0,0,0,0,0,0,207,26.8,0,0,207,26.8,0,0,0.000141222,0,0,0,0,0,0,0,0,0
Shock_wave,Force,0,0,284.5333333,0,0,0,0,0,0,0,284.5333333,0,0,0,284.5333333,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Magnetic_field,0,0,63.18518519,0,0,0,0,0,0,0,63.18518519,0,0,0,63.18518519,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Mass,0,0,195.0461538,0,0,0,0,0,0,0,195.0461538,0,0,0,195.0461538,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Motion_(physics),1,0,18.5,0,0,0,0,0,0,0,18.5,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Physics,1,0,200.18,12.5,12.5,0,0,0,0,0,200.18,12.5,12.5,0,200.18,12.5,12.5,0,0,8.53E-06,150,0,0,0,0,1,0
Shock_wave,Rarefaction,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,24,0,0,0,8.19E-06,0,0,0,2.72E-05,0,0,0
Shock_wave,Refraction,0,0,11,61.3,61.3,0,0,65.51851852,0,0,11,4.218518519,61.3,0,11,126.8185185,61.3,0,0,4.18E-05,613,0,0,0.00051898,0,1,0
Shock_wave,Speed,1,0,17.29166667,12.5,0,0,0,11.66666667,0,0,17.29166667,0.833333333,0,0,17.29166667,24.16666667,0,0,0,8.53E-06,0,0,0,1.04E-05,0,0,0
Shock_wave,Temperature,0,287,47.51807229,0,0,0,0,0,0,287,47.51807229,0,0,287,47.51807229,0,0,0.000195801,0,0,0,0,0,0,0,0,0
Shock_wave,Velocity,0,0,14.75,0,0,0,0,0,0,0,14.75,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0
Shock_wave,Wave,1,676,0,20.65384615,20.65384615,2096,0,40.35,0,1420,0,19.69615385,20.65384615,2772,0,61.00384615,20.65384615,0.000461189,0,1.41E-05,1074,0.000231111,0,6.36E-05,0,1,0
Snell's_law,Angle_of_incidence,1,0,0,82.04545455,0,0,0,39.64,0,0,0,42.40545455,0,0,0,121.6854545,0,0,0,8.01E-05,0,0,0,0.010274115,0,0,0
Snell's_law,Dispersion_(optics),0,547,0,78.82,0,440,0,148.720339,0,107,0,69.90033898,0,987,0,227.540339,0,0.000533741,0,7.69E-05,0,0.000316253,0,0.005565147,0,1,1
Snell's_law,Electromagnetic_radiation,0,170,0,11.71428571,0,495,0,30.34545455,0,325,0,18.63116883,0,665,0,42.05974026,0,0.000165879,0,1.14E-05,0,3.59E-05,0,0.000119105,0,0,0
Snell's_law,Light,1,0,11,14,0,0,0,38.88095238,0,0,11,24.88095238,0,0,11,52.88095238,0,0,0,1.37E-05,0,0,0,0.000213564,0,0,0
Snell's_law,Ray_(optics),1,0,0,38.11764706,0,0,0,37.79761905,0,0,0,0.320028011,0,0,0,75.91526611,0,0,0,3.72E-05,0,0,0,0.002350565,0,0,0
Snell's_law,Reflection_(physics),0,779,12.5,43.70588235,0,2392,0,44.05084746,0,1613,12.5,0.344965105,0,3171,12.5,87.75672981,0,0.000760117,0,4.26E-05,0,0.001213267,0,0.00101035,0,0,0
Snell's_law,Refraction,1,2119,21,242.4324324,0,14274,0,111.3362069,0,12155,21,131.0962255,0,16393,21,353.7686393,0,0.002067636,0,0.000236556,0,0.008753634,0,0.003788934,0,1,1
Snell's_law,Refractive_index,1,8977,16.33333333,74.38823529,0,10963,0,131.6168831,0,1986,16.33333333,57.22864782,0,19940,16.33333333,206.0051184,0,0.008759399,0,7.26E-05,0,0.002505081,0,0.003681954,0,1,1
Snell's_law,Speed,1,0,0,12.25,0,0,0,16.57142857,0,0,0,4.321428571,0,0,0,28.82142857,0,0,0,1.20E-05,0,0,0,6.90E-05,0,0,0
Snell's_law,Telescope,0,0,0,14,0,0,0,16.72,0,0,0,2.72,0,0,0,30.72,0,0,0,1.37E-05,0,0,0,4.77E-05,0,0,0
Snell's_law,Total_internal_reflection,0,2262,24.6,77.15384615,0,4787,0,267.5576923,0,2525,24.6,190.4038462,0,7049,24.6,344.7115385,0,0.002207169,0,7.53E-05,0,0.007963786,0,0.006069659,0,1,1
Snell's_law,Wave,1,222,0,43.92857143,0,262,0,21.88888889,0,40,0,22.03968254,0,484,0,65.81746032,0,0.000216619,0,4.29E-05,0,2.89E-05,0,3.11E-05,0,0,0
Snell's_law,Wavelength,1,0,0,14.375,0,0,0,30.93617021,0,0,0,16.56117021,0,0,0,45.31117021,0,0,0,1.40E-05,0,0,0,0.000312276,0,0,0
Sonic_boom,Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Doppler_effect,0,196,60,22.16666667,0,169,0,18.36363636,0,27,60,3.803030303,0,365,60,40.53030303,0,9.92E-05,0,1.12E-05,0,9.64E-05,0,3.57E-05,0,0,0
Sonic_boom,Hertz,0,0,46.19047619,0,0,0,0,0,0,0,46.19047619,0,0,0,46.19047619,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Mass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Physics,1,0,208.2857143,0,0,0,0,0,0,0,208.2857143,0,0,0,208.2857143,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Shock_wave,0,7445,66.33333333,382.4666667,0,7747,0,122.9736842,0,302,66.33333333,259.4929825,0,15192,66.33333333,505.4403509,0,0.00376667,0,0.000193502,0,0.009815461,0,0.001997222,0,1,1
Sonic_boom,Sound,1,700,211.6875,0,0,11,0,0,0,689,211.6875,0,0,711,211.6875,0,0,0.000354153,0,0,0,1.67E-05,0,0,0,1,0
Sonic_boom,Speed,0,0,17.64285714,0,0,0,0,0,0,0,17.64285714,0,0,0,17.64285714,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Temperature,0,0,28.19607843,0,0,0,0,0,0,0,28.19607843,0,0,0,28.19607843,0,0,0,0,0,0,0,0,0,0,0,0
Sonic_boom,Wave,1,0,51.10638298,22.16666667,0,0,0,11,0,0,51.10638298,11.16666667,0,0,51.10638298,33.16666667,0,0,0,1.12E-05,0,0,0,8.67E-07,0,0,0
Sound,Sonic_boom,0,11,17,334.2413793,334.2413793,700,22.16666667,211.6875,211.6875,689,5.166666667,122.5538793,122.5538793,711,39.16666667,545.9288793,545.9288793,1.67E-05,3.74E-05,0.000507872,0.058913089,0.000779136,2.47E-05,0.007524883,0.015049766,1,1
Sound,Sound_intensity,0,3744,19.41666667,93.28571429,93.28571429,0,0,65.89130435,65.89130435,3744,19.41666667,27.39440994,27.39440994,3744,19.41666667,159.1770186,159.1770186,0.005688923,0.011077397,0.000141746,0.013891041,0,0,0.007245199,0.007245199,1,0
Sound_intensity,Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sound_intensity,Energy,1,0,45.40909091,0,0,0,0,0,0,0,45.40909091,0,0,0,45.40909091,0,0,0,0,0,0,0,0,0,0,0,0
Sound_intensity,Intensity_(physics),1,706,0,22.83333333,0,1606,0,116.3214286,0,900,0,93.48809524,0,2312,0,139.1547619,0,0.003157212,0,0.00010211,0,0.005352209,0,0.000966721,0,0,1
Sound_intensity,Physics,1,0,17.42857143,0,0,0,0,0,0,0,17.42857143,0,0,0,17.42857143,0,0,0,0,0,0,0,0,0,0,0,0
Sound_intensity,Power_(physics),1,0,982.0322581,20.26666667,0,0,0,0,0,0,982.0322581,20.26666667,0,0,982.0322581,20.26666667,0,0,0,9.06E-05,0,0,0,0,0,0,0
Sound_intensity,Sound,1,0,65.89130435,11.5,0,0,0,19.41666667,0,0,65.89130435,7.916666667,0,0,65.89130435,30.91666667,0,0,0,5.14E-05,0,0,0,0.000113208,0,0,0
Sound_intensity,Velocity,0,0,24.38888889,0,0,0,0,0,0,0,24.38888889,0,0,0,24.38888889,0,0,0,0,0,0,0,0,0,0,0,0
Sound_intensity,Wave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Specular_reflection,Angle_of_incidence,1,0,0,19.5,0,0,0,16.92307692,0,0,0,2.576923077,0,0,0,36.42307692,0,0,0,3.67E-05,0,0,0,0.002280833,0,0,0
Specular_reflection,Distance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Specular_reflection,Euclidean_vector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Specular_reflection,Light,1,367,51.05555556,0,0,0,0,0,0,367,51.05555556,0,0,367,51.05555556,0,0,0.000690393,0,0,0,0,0,0,0,1,0
Specular_reflection,Mirror_image,0,600,69.58333333,35.09090909,35.09090909,2177,0,143.2222222,0,1577,69.58333333,108.1313131,35.09090909,2777,69.58333333,178.3131313,35.09090909,0.001128709,0,6.60E-05,1544,0.009896399,0,0.005106444,0,1,1
Specular_reflection,Physics,1,0,66.74418605,0,0,0,0,0,0,0,66.74418605,0,0,0,66.74418605,0,0,0,0,0,0,0,0,0,0,0,0
Specular_reflection,Plane_mirror,0,0,202.4137931,24.70967742,24.70967742,0,0,128.1272727,0,0,202.4137931,103.4175953,24.70967742,0,202.4137931,152.8369501,24.70967742,0,0,4.65E-05,1532,0,0,0.00469321,0,1,0
Specular_reflection,Ray_(optics),1,227,12.875,21.71794872,21.71794872,136,0,29.63414634,0,91,12.875,7.916197624,21.71794872,363,12.875,51.35209506,21.71794872,0.000427028,0,4.09E-05,847,0.000460703,0,0.000899508,0,1,0
Specular_reflection,Reflection_(physics),1,2112,56.24418605,28.26470588,28.26470588,15744,0,178.137931,0,13632,56.24418605,149.8732252,28.26470588,17856,56.24418605,206.4026369,28.26470588,0.003973054,0,5.32E-05,1922,0.007985652,0,0.00200826,0,1,1
Specular_reflection,Refraction,0,64,54.96491228,33.78333333,33.78333333,0,0,126.037037,0,64,54.96491228,92.2537037,33.78333333,64,54.96491228,159.8203704,33.78333333,0.000120396,0,6.36E-05,4054,0,0,0.001996708,0,1,0
Specular_reflection,Refractive_index,0,369,16.11428571,33.35294118,33.35294118,0,0,90.35227273,0,369,16.11428571,56.99933155,33.35294118,369,16.11428571,123.7052139,33.35294118,0.000694156,0,6.27E-05,2268,0,0,0.001444335,0,1,0
Specular_reflection,Total_internal_reflection,0,477,13.6,16.10714286,16.10714286,0,0,11,0,477,13.6,5.107142857,16.10714286,477,13.6,27.10714286,16.10714286,0.000897323,0,3.03E-05,902,0,0,4.80E-06,0,1,0
Specular_reflection,Wave,1,358,23.55555556,0,0,0,0,0,0,358,23.55555556,0,0,358,23.55555556,0,0,0.000673463,0,0,0,0,0,0,0,0,0
Specular_reflection,Wavelength,0,0,176.8918919,16.2173913,16.2173913,0,0,0,0,0,176.8918919,16.2173913,16.2173913,0,176.8918919,16.2173913,16.2173913,0,0,3.05E-05,746,0,0,0,0,1,0
Speed,Acceleration,0,1769,25.5,165.9764706,165.9764706,1222,43.81818182,142.5488722,142.5488722,547,18.31818182,23.42759841,23.42759841,2991,69.31818182,308.5253428,308.5253428,0.000306529,0.002355069,2.88E-05,0.11245108,0.00050255,1.80E-05,0.005795169,0.005795169,1,1
Speed,Collision,0,0,0,319.6666667,319.6666667,0,0,250.4558824,250.4558824,0,0,69.21078431,69.21078431,0,0,570.122549,570.122549,0,0,5.54E-05,0.099371109,0,0,0.00353211,0.00353211,1,1
Speed,Dielectric,0,0,15,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Speed,Dispersion_(optics),0,0,12.66666667,0,0,0,0,0,0,0,12.66666667,0,0,0,12.66666667,0,0,0,0,0,0,0,0,0,0,0,0
Speed,Displacement_(vector),0,20,18.03030303,0,0,1732,73.05,0,0,1712,55.01969697,0,0,1752,91.08030303,0,0,3.47E-06,1.49E-05,0,0,0.002377243,0.000100264,0,0,0,1
Speed,Distance,1,3485,42.03333333,0,0,665,31.52941176,0,0,2820,10.50392157,0,0,4150,73.5627451,0,0,0.000603874,0.0043206,0,0,0.000180239,8.55E-06,0,0,0,0
