A,B,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Snell's_law,Dispersion_(optics),547,440,987,107,0.000533740810778637,0.000316252579435101,1,1
Joule,Ohm,4724,2306,7030,2418,0.000923273689279706,0.00446726940579118,1,1
Kinetic_energy,Collision,80,435,515,355,4.94505426578925E-05,0.000689170049144954,1,1
Physics,Gravity,2075,85,2160,1990,2.20035919405774E-05,5.68070748199299E-06,1,0
Free_fall,Gravity,684,22,706,662,0.000331664987329816,1.47030076004525E-06,1,0
Refraction,Total_internal_reflection,4526,1372,5898,3154,0.00215880217482863,0.00228249730492301,1,1
Distance,Velocity,432,865,1297,433,0.00020224169942951,0.000114375083632648,1,1
Electric_current,Electromotive_force,1242,955,2197,287,0.000267438635537556,0.00103270484322351,1,1
Reflection_(physics),Specular_reflection,15744,2112,17856,13632,0.0168585887356701,0.00618029970942057,1,1
Acceleration,Speed,1222,1769,2991,547,0.000201019871521653,0.000587513820191545,1,1
Mass,Kinetic_energy,994,3705,4699,2711,0.000131276353496844,0.00147225777584567,1,1
Kinetic_energy,Mass,3705,994,4699,2711,0.00229017825684365,0.000109988298528602,1,1
Ohm's_law,Electrical_resistance_and_conductance,24475,10990,35465,13485,0.0474622483628191,0.00581769287981091,1,1
Light,Electromagnetic_radiation,70491,17641,88132,52850,0.00612109435174024,0.00128025362099282,1,1
Electric_potential_energy,Electric_field,3231,465,3696,2766,0.00323397202028664,9.99200424778365E-05,1,1
Hertz,Electromagnetic_spectrum,2135,49095,51230,46960,0.00138549365430927,0.00217443066190387,1,1
Motion_(physics),Equations_of_motion,103,445,548,342,1.764506556598E-05,0.000509222651596728,1,1
Mass,Gravitational_field,1223,178,1401,1045,0.000161520100932234,0.000193272173910211,1,1
Electric_field,Euclidean_vector,109,179,288,70,1.87376947925196E-05,4.42491767551906E-05,1,1
Work_(physics),Distance,293,0,293,293,8.403395086337E-05,0,1,0
Magnetic_field,Euclidean_vector,231,204,435,27,1.40423952678952E-05,5.04292293746306E-05,1,1
Real_image,Ray_(optics),254,0,254,254,0.00299415314975481,0,1,0
Gravitational_field,Kilogram,389,30,419,359,0.000844750494580784,5.1249374330555E-06,1,0
Joule,Metre,4639,36,4675,4603,0.000906661017055156,7.71563429693747E-06,1,0
Physics,Work_(physics),166,5650,5816,5484,1.76028735524619E-06,0.00169410669753839,1,1
Projectile_motion,Displacement_(vector),826,0,826,826,0.00113290824129025,0,1,0
Energy,Force,5000,2656,7656,2344,0.000161895624207359,0.00012441152202461,1,1
Intensity_(physics),Kinetic_energy,453,0,453,453,0.000556200158388125,0,1,0
Lever,Torque,5443,5246,10689,197,0.00617012449073518,0.00143177442047388,1,1
Euclidean_vector,Length,281,0,281,281,6.66852404441949E-05,0,1,0
Electrical_conductor,Dielectric,362,2562,2924,2200,0.000474754720989798,0.00115810167156291,1,1
Interference_(wave_propagation),Amplitude,403,0,403,403,0.00150737040541905,0,1,0
Mechanical_energy,Work_(physics),106,0,106,106,0.000159938921438304,0,1,0
Series_and_parallel_circuits,Electrical_resistance_and_conductance,2262,1870,4132,392,0.00886249035195292,0.000989907705663913,1,1
Mechanical_energy,Potential_energy,7653,572,8225,7081,0.0115472883562956,0.000154585277698128,1,1
Euclidean_vector,Acceleration,894,2594,3488,1700,0.000212158736502172,0.00106678686182478,1,1
Magnet,Electric_current,845,0,845,845,0.000115571344379218,0,1,0
Gravitational_constant,Distance,130,0,130,130,0.000150813639585564,0,1,0
Magnetism,Velocity,12,0,12,12,2.56481830185945E-06,0,0,0
Force,Deformation_(engineering),1168,1235,2403,67,6.79172156593142E-05,0.00264266654683725,1,1
Work_(physics),Mass,20,0,20,20,5.73610586098089E-06,0,0,0
Ray_(optics),Geometrical_optics,840,1246,2086,406,0.00426827099455795,0.00549816654237692,1,1
Wave,Diffraction,1161,1997,3158,836,0.000104502143149034,0.00149678046045674,1,1
Gravitational_acceleration,Free_fall,159,126,285,33,0.000184484933150318,6.1096181876545E-05,1,1
Velocity,Distance,865,432,1297,433,0.00026355992987173,0.000117087322749579,1,1
Wavelength,Electromagnetic_spectrum,6322,14202,20524,7880,0.00280416819509062,0.000629010372957709,1,1
Wavelength,Light,5661,8297,13958,2636,0.00251097693014995,0.0008721490648548,1,1
Frequency,Standing_wave,10,47,57,37,3.51802866560117E-06,0.000123733378263468,0,1
Geometrical_optics,Ray_(optics),1246,840,2086,406,0.00494835207167565,0.00284551881599317,1,1
Physics,Energy_level,563,0,563,563,5.97013121086509E-06,0,1,0
Gravity,Le_Sage's_theory_of_gravitation,1660,0,1660,1660,0.000157166235958593,0,1,0
Motion_(physics),Planet,323,0,323,323,5.5333555124384E-05,0,1,0
Electromagnetic_radiation,Power_(physics),1102,0,1102,1102,6.56937748471651E-05,0,1,0
Refracting_telescope,Telescope,783,15701,16484,14918,0.00243473934607192,0.0146385487689019,1,1
Electron,Electric_field,1872,1172,3044,700,8.24651548377994E-05,0.000251841483406504,1,1
Force,Distance,118,23,141,95,6.86149952722524E-06,6.23381579453777E-06,1,0
Ohm,Ohm's_law,2803,3520,6323,717,0.00232717816985661,0.00546082709811338,1,1
Newton's_law_of_universal_gravitation,Force,1403,477,1880,926,0.00066294510171931,2.23434849419198E-05,1,1
Coulomb's_law,Electrostatics,843,10702,11545,9859,0.000818229731343052,0.00561201186587596,1,1
Magnet,Torque,308,0,308,308,4.21254130991707E-05,0,1,0
Physics,Free_fall,1346,0,1346,1346,1.42731733744661E-05,0,1,0
Amplitude,Displacement_(vector),308,0,308,308,0.000230244051218836,0,1,0
Refractive_index,Ray_(optics),281,45,326,236,3.85256547270498E-05,0.000152438507999634,1,1
Distance,Speed,665,3485,4150,2820,0.000311321134538482,0.00115742547392173,1,1
Mirror_image,Geometrical_optics,332,0,332,332,0.00169788837918143,0,1,0
Force,Contact_force,377,912,1289,535,2.19219095064739E-05,0.00465246779747481,1,1
Electric_current,Dielectric,12,0,12,12,2.58394816944499E-06,0,0,0
Refraction,Dispersion_(optics),3763,2042,5805,1721,0.00179486800350865,0.00146769947092381,1,1
Wave,Amplitude,1294,1419,2713,125,0.000116473534224677,0.00233368582569554,1,1
Gravitational_field,Physics,497,0,497,497,0.00107928276556979,0,1,0
Mechanical_energy,Kinetic_energy,6630,588,7218,6042,0.0100037268786411,0.000233653865640285,1,1
Plasticity_(physics),Deformation_(engineering),3572,4403,7975,831,0.0103364257727723,0.00942158769694285,1,1
Position_(vector),Velocity,291,3641,3932,3350,0.000608372968170177,0.00048143315549881,1,1
Deformation_(engineering),Hooke's_law,929,0,929,929,0.00220875990851121,0,1,0
Speed,Acceleration,1769,1222,2991,547,0.000306528998353685,0.000502549554799492,1,1
Electric_potential,Coulomb,1585,0,1585,1585,0.000503873147312481,0,1,0
Photoelectric_effect,Energy,1070,0,1070,1070,0.000337903878031227,0,1,0
Electric_field,Electromotive_force,11,474,485,463,1.89096002493317E-06,0.000512567639463815,0,1
Velocity,Acceleration,19640,22242,41882,2602,0.00598418152911073,0.00914705990004117,1,1
Interference_(wave_propagation),Physics,66,0,66,66,0.000246864632152996,0,1,0
Energy,Velocity,59,123,182,64,1.91036836564684E-06,1.62637402159719E-05,0,1
Electron,Light,153,112,265,41,6.73994053962783E-06,1.17730137716931E-05,1,1
Intensity_(physics),Electromagnetic_radiation,223,308,531,85,0.000273802726976935,2.23523675112402E-05,1,1
Geometrical_optics,Total_internal_reflection,186,0,186,186,0.000738678559656236,0,1,0
Plasticity_(physics),Physics,314,0,314,314,0.000908633172634515,0,1,0
Electrical_resistance_and_conductance,Electric_current,5724,5923,11647,199,0.00279698820466487,0.000872637888720179,1,1
Pigment,Light,1132,0,1132,1132,0.00193997391660511,0,1,0
Force,Work_(physics),1523,17076,18599,15553,8.85598625420681E-05,0.00512010017117974,1,1
Motion_(physics),Non-inertial_reference_frame,69,0,69,69,1.18204808160449E-05,0,0,0
Color,Pigment,43,3875,3918,3832,5.41123498224989E-05,0.0265631105231048,0,1
Elasticity_(physics),Physics,1100,0,1100,1100,0.00104654160811584,0,1,0
Gravitational_constant,Force,1086,442,1528,644,0.0012598739429994,2.07040258790955E-05,1,1
Equations_of_motion,Physics,318,0,318,318,0.000485191734651997,0,1,0
Electromagnetic_radiation,Refraction,501,541,1042,40,2.98662261328763E-05,0.000331772184735168,1,1
Light,Emission_spectrum,157,547,704,390,1.3633113634694E-05,0.000606515551524439,1,1
Magnetic_field,Electromotive_force,456,94,550,362,2.77200529963645E-05,0.000101648434830377,1,1
Electromotive_force,Ohm's_law,215,687,902,472,0.00017778939151374,0.00106579210693292,1,1
Voltmeter,Electric_potential,3952,28,3980,3924,0.0194644325911041,1.1868304210069E-05,1,0
Electric_potential_energy,Joule,2061,0,2061,2061,0.00206289580124134,0,1,0
Dispersion_(optics),Wavelength,730,47,777,683,0.000858586155592277,8.01815036283836E-06,1,0
Friction,Kinetic_energy,2288,1522,3810,766,0.000501615121766632,0.000604797931130126,1,1
Transverse_wave,Ray_(optics),202,0,202,202,0.000673117935593943,0,1,0
Magnetic_field,Field_line,2415,642,3057,1773,0.000146806859618904,0.0142644477525718,1,1
Frame_of_reference,Physics,722,377,1099,345,0.00192301033684642,3.77810384383984E-06,1,1
Gravitational_constant,Gravity,5633,23592,29225,17959,0.00653487101373448,0.00157669706959034,1,1
Strength_of_materials,Plasticity_(physics),421,0,421,421,0.000534502722028114,0,1,0
Newton's_law_of_universal_gravitation,Gravity,1674,36083,37757,34409,0.000790997933198949,0.00241149374203239,1,1
Photoelectric_effect,Electron,2573,94,2667,2479,0.000812548297359202,1.19625368977451E-05,1,1
Newton's_laws_of_motion,Equations_of_motion,35,3332,3367,3297,1.27052533681627E-05,0.00381287612386584,0,1
Electrical_resistance_and_conductance,Voltage,5277,665,5942,4612,0.00257856512159618,0.000147739726590418,1,1
Motion_(physics),Frame_of_reference,5960,0,5960,5960,0.0010210154444004,0,1,0
Velocity,Motion_(physics),2521,5973,8494,3452,0.000768132466134834,0.00124707673979524,1,1
Gravitational_field,Field_(physics),1624,1100,2724,524,0.00352667044524214,0.000386690261803369,1,1
Velocity,Motion_graphs_and_derivatives,1316,366,1682,950,0.000400976725677684,0.0268525311812179,1,1
Frequency,Electromagnetic_spectrum,72,14278,14350,14206,2.53298063923284E-05,0.000632376433255188,0,1
Joule,Kinetic_energy,2193,16097,18290,13904,0.000428606943393394,0.0063964732571627,1,1
Power_(physics),Force,7896,500,8396,7396,0.00452876678858471,2.34208437546329E-05,1,1
Standing_wave,Interference_(wave_propagation),158,0,158,158,0.000249573119395464,0,1,0
Newton's_laws_of_motion,Inertial_frame_of_reference,28468,2839,31307,25629,0.0103340900824244,0.00212191718468901,1,1
Friction,Gravity,905,806,1711,99,0.000198409827447029,5.38664732998394E-05,1,1
Electron,Coulomb's_law,1875,39,1914,1836,8.25973105346548E-05,3.24463283651626E-05,1,0
Electric_field,Magnetism,1776,34,1810,1742,0.0003053040912983,1.72590847507357E-05,1,0
Reflection_(physics),Mirror_image,265,1209,1474,944,0.000283760544648919,0.00549597916164725,1,1
Energy_level,Electron,1095,0,1095,1095,0.00204634265306923,0,1,0
Euclidean_vector,Torque,24,2044,2068,2020,5.69553655039387E-06,0.000557862545834658,0,1
Force,Hooke's_law,869,536,1405,333,5.05308736369384E-05,0.000692787513280582,1,1
Light,Laser,783,4616,5399,3833,6.79918979360855E-05,0.000586115934392092,1,1
Electromotive_force,Electric_field,474,11,485,463,0.000391963588732618,2.36369992958323E-06,1,0
Work_(physics),Physics,5650,166,5816,5484,0.0016204499057271,1.66356827076237E-06,1,1
Gravity,Newton's_law_of_universal_gravitation,36083,1674,37757,34409,0.00341628270608068,0.00134469604166148,1,1
Temperature,Mass,114,76,190,38,3.00023212322217E-05,8.40956809675429E-06,1,1
Wavelength,Wave,2441,5815,8256,3374,0.00108272296175517,0.000641178241927853,1,1
Mass,Length,270,468,738,198,3.56585668452192E-05,0.000153735728938944,1,1
Newton's_laws_of_motion,Gravitational_field,28,306,334,278,1.01642026945301E-05,0.00033225441132879,0,1
Electromotive_force,Work_(physics),605,0,605,605,0.000500291078445641,0,1,0
Equations_of_motion,Distance,163,0,163,163,0.000248698908013445,0,1,0
Specular_reflection,Total_internal_reflection,477,0,477,477,0.000897323267761639,0,1,0
Light,Refraction,3259,1626,4885,1633,0.000282995651818267,0.000997156326024738,1,1
Electromagnetic_spectrum,Electron,62,0,62,62,4.48031004901748E-06,0,0,0
Acceleration,Euclidean_vector,2594,894,3488,1700,0.000426714850022232,0.000220998681671175,1,1
Electromotive_force,Magnetism,11,10,21,1,9.09620142628438E-06,5.0762013972752E-06,0,0
Magnetism,Magnet,6624,40639,47263,34015,0.00141577970262642,0.0106889013911432,1,1
Electromagnetic_radiation,Wavelength,4823,4481,9304,342,0.000287514588101522,0.000764453867571887,1,1
Amplitude,Electromagnetic_radiation,446,0,446,446,0.000333405346894808,0,1,0
Geometrical_optics,Light,329,0,329,329,0.00130658734476829,0,1,0
Force,Newton's_law_of_universal_gravitation,477,1403,1880,926,2.77367396142919E-05,0.00112700630014997,1,1
Plasticity_(physics),Fracture,336,580,916,244,0.000972295369443303,0.00425101511309166,1,1
Plane_mirror,Real_image,939,0,939,939,0.00767677428321493,0,1,0
Electric_field,Gravitational_field,10,11,21,1,1.71905456812106E-06,1.19437860281591E-05,0,0
Force,Gravitational_constant,442,1086,1528,644,2.57015490765556E-05,0.0012598739429994,1,1
Fatigue_(material),Elasticity_(physics),12,0,12,12,2.49775722216093E-05,0,0,0
Elasticity_(physics),Displacement_(vector),25,0,25,25,2.37850365480872E-05,0,0,0
Amplitude,Sound_intensity,361,0,361,361,0.000269863969123376,0,1,0
Hooke's_law,Potential_energy,32,1297,1329,1265,1.89568855258847E-05,0.000350519414640685,0,1
Electric_field,Field_line,965,331,1296,634,0.000165888765823682,0.00735441153598329,1,1
Geometrical_optics,Refraction,687,820,1507,133,0.00272834500260126,0.000502870963923914,1,1
Force,Newton's_laws_of_motion,22855,9428,32283,13427,0.0013289794211418,0.0111228957281615,1,1
Wavelength,Physics,2198,0,2198,2198,0.000974938578426002,0,1,0
Electric_field,Metre,686,0,686,686,0.000117927143373105,0,1,0
Electromotive_force,Electric_current,955,1242,2197,287,0.000789715669281962,0.000182984342021013,1,1
Motion_(physics),Potential_energy,73,0,73,73,1.25057260807431E-05,0,0,0
Speed,Inertial_frame_of_reference,46,0,46,46,7.97079362592962E-06,0,0,0
Emission_spectrum,Absorption_spectroscopy,6093,1709,7802,4384,0.00568921374375102,0.00288424701575788,1,1
Photoelectric_effect,Frequency,2199,0,2199,2199,0.000694439839056699,0,1,0
Acceleration,Friction,153,136,289,17,2.51686091185048E-05,0.000144111915618235,1,1
Hooke's_law,Force,536,869,1405,333,0.000317527832558569,4.0705426445552E-05,1,1
Speed,Displacement_(vector),20,1732,1752,1712,3.46556244605635E-06,0.0023772432488076,0,1
Reflection_(physics),Light,2652,510,3162,2142,0.0028397470355054,5.36092591389596E-05,1,1
Acceleration,Newton's_laws_of_motion,17104,8995,26099,8109,0.00281362019845037,0.0106120542081897,1,1
Series_and_parallel_circuits,Voltage,3578,146,3724,3432,0.0140185634302774,3.24360903491745E-05,1,1
Contact_force,Normal_force,1358,4172,5530,2814,0.0138553049085325,0.0212452832110321,1,1
Electric_potential,Energy,239,0,239,239,7.59783483960144E-05,0,1,0
Force,Metre,900,0,900,900,5.2333470970362E-05,0,1,0
Wave,Field_(physics),5330,25,5355,5305,0.000479755747617873,8.78841504098565E-06,1,0
Sound,Sonic_boom,11,700,711,689,1.67142516345778E-05,0.00077913607166271,0,1
Insulator_(electricity),Electric_current,1206,632,1838,574,0.00332157287216902,9.31128052796139E-05,1,1
Magnetic_field,Tangential_and_normal_components,129,0,129,129,7.84185709765574E-06,0,1,0
Torque,Force,8844,4762,13606,4082,0.0035109309683643,0.000223060115919124,1,1
Wave,Electric_field,189,0,189,189,1.70119767917032E-05,0,1,0
Gravitational_field,Gravity_of_Earth,924,114,1038,810,0.00200655387401708,7.47338589614747E-05,1,1
Friction,Energy,66,263,329,197,1.44696669740375E-05,9.96519230320374E-06,1,1
Joule,Mass,270,0,270,270,5.2769664713277E-05,0,1,0
Field_(physics),Electromagnetic_radiation,72,0,72,72,5.23086267096566E-05,0,1,0
Electron,Telescope,440,0,440,440,1.9382835538799E-05,0,1,0
Electron,Coulomb,4273,2407,6680,1866,0.000188233764221109,0.000598532439239757,1,1
Electron,Electric_current,305,8540,8845,8235,1.34358291803038E-05,0.00125820151437959,1,1
Euclidean_vector,Physics,2564,0,2564,2564,0.000608473154800412,0,1,0
Projectile_motion,Acceleration,961,0,961,961,0.00131806878920089,0,1,0
Standing_wave,Wavelength,1281,5259,6540,3978,0.0020234377591493,0.000897179845918446,1,1
Gravity_of_Earth,Metre,429,0,429,429,0.00020722605464295,0,1,0
Series_and_parallel_circuits,Electric_current,2745,448,3193,2297,0.0107548788753805,6.60040138690934E-05,1,1
Electrical_resistance_and_conductance,Ohmmeter,1806,1162,2968,644,0.000882487892666799,0.0663582890754383,1,1
Work_(physics),Metre,763,0,763,763,0.000218832438596421,0,1,0
Electrical_conductor,Electric_field,270,153,423,117,0.000354098825047639,3.28769172023849E-05,1,1
Deformation_(engineering),Force,1235,1168,2403,67,0.00293629546502836,5.47110910108225E-05,1,1
Mechanical_energy,Energy,1808,10811,12619,9003,0.00272801481094767,0.000409633817452227,1,1
Euclidean_vector,Displacement_(vector),903,5760,6663,4857,0.000214294562708569,0.00790584359880589,1,1
Magnification,Optical_microscope,910,798,1708,112,0.0074139855468018,0.000806866657701482,1,1
Wave,Standing_wave,5108,3815,8923,1293,0.000459773425672063,0.0100434646398964,1,1
Electromagnetic_radiation,Diffraction,200,768,968,568,1.19226451628249E-05,0.00057562713752167,1,1
Electron,Physics,675,27,702,648,2.97350317924757E-05,2.7058038138906E-07,1,0
Intensity_(physics),Electric_field,675,0,675,675,0.000828775070445881,0,1,0
Velocity,Relative_velocity,633,0,633,633,0.000192871023825208,0,1,0
Plane_mirror,Geometrical_optics,1216,0,1216,1216,0.00994138181937098,0,1,0
Strength_of_materials,Fracture,151,0,151,151,0.000191710002437637,0,1,0
Electric_potential_energy,Coulomb's_law,6250,472,6722,5778,0.00625574903336166,0.000392683768932225,1,1
Gravity_of_Earth,Gravitational_acceleration,8231,6561,14792,1670,0.00397593859152943,0.0085641896522242,1,1
Standing_wave,Laser,22,0,22,22,3.47506875107609E-05,0,0,0
Motion_(physics),Kinetic_energy,361,2329,2690,1968,6.18433851390174E-05,0.000925475940605823,1,1
Speed,Force,267,466,733,199,4.62652586548523E-05,2.18282263793179E-05,1,1
Hooke's_law,Displacement_(vector),43,0,43,43,2.54733149254076E-05,0,0,0
Electric_current,Electrical_conductor,2573,9431,12004,6858,0.000554041553331829,0.0340134091671385,1,1
Stiffness,Length,45,0,45,45,0.000115938743120968,0,0,0
Mass,Frequency,13,0,13,13,1.71689395921426E-06,0,0,0
Dispersion_(optics),Color,30,0,30,30,3.52843625585867E-05,0,0,0
Standing_wave,Wave,3815,5108,8923,1293,0.00602608512970694,0.000563222435041697,1,1
Magnet,Magnetic_field,27769,18414,46183,9355,0.00379798894919114,0.00286840971807368,1,1
Relative_velocity,Doppler_effect,1016,532,1548,484,0.0152660285787267,0.000303528057232155,1,1
Curved_mirror,Plane_mirror,108,1889,1997,1781,0.000546390031417427,0.0115826327955901,1,1
Acceleration,Mass,820,7064,7884,6244,0.00013489058481813,0.000781647224150952,1,1
Capacitance,Dielectric,4222,645,4867,3577,0.00265575680262481,0.000291559554316189,1,1
Specular_reflection,Reflection_(physics),2112,15744,17856,13632,0.00397305396543518,0.00798565179636588,1,1
Energy,Metre,1840,0,1840,1840,5.95775897083081E-05,0,1,0
Voltage,Capacitance,377,4416,4793,4039,7.11927773888718E-05,0.00305556689553435,1,1
Motion_graphs_and_derivatives,Velocity,366,1316,1682,950,0.0234961802657765,0.000174008797757878,1,1
Electromagnetic_spectrum,Light,80438,35889,116327,44549,0.00581269644714304,0.0037725151004669,1,1
Stiffness,Force,666,0,666,666,0.00171589339819033,0,1,0
Voltage,Series_and_parallel_circuits,146,3578,3724,3432,2.75706777155843E-05,0.0140185634302774,1,1
Magnetic_field,Work_(physics),14,20,34,6,8.51054258660313E-07,5.99683786739252E-06,0,0
Mass,Force,3832,11220,15052,7388,0.000506087511669926,0.000525563733853963,1,1
Hertz,Musical_tone,3654,0,3654,3654,0.00237123831983423,0,1,0
Refraction,Wavelength,866,399,1265,467,0.000413062899558462,6.8068978612181E-05,1,1
Equations_of_motion,Euclidean_vector,632,0,632,632,0.000964280428616548,0,1,0
Refraction,Physics,1121,0,1121,1121,0.000534692275294498,0,1,0
Force,Friction,3558,5313,8871,1755,0.000206891655236164,0.00562990152705648,1,1
Frequency,Hertz,15488,16993,32481,1505,0.0054487227972831,0.00593788164421281,1,1
Electric_field,Electrostatics,2999,2805,5804,194,0.000515544464979506,0.00147091135150272,1,1
Motion_(physics),Physics,4288,6779,11067,2491,0.000734582923756528,6.79357187198682E-05,1,1
Magnetic_field,Electron,52,1439,1491,1387,3.16105867502402E-06,0.000183128623360162,0,1
Energy_level,Frequency,25,0,25,25,4.67201518965578E-05,0,0,0
Electric_potential,Work_(physics),7474,0,7474,7474,0.00237599236783185,0,1,0
Equations_of_motion,Acceleration,1398,99,1497,1299,0.00213301272026255,4.0713916469026E-05,1,1
Physics,Mass,146,2128,2274,1982,1.54820454136111E-06,0.00023546790670912,1,1
Field_(physics),Electric_field,2360,0,2360,2360,0.00171456054214986,0,1,0
Electromagnetic_spectrum,Frequency,14278,72,14350,14206,0.00103177204644954,1.59977745318096E-05,1,0
Euclidean_vector,Velocity,1353,4182,5535,2829,0.000321085873028454,0.000552967167343044,1,1
Hertz,Electromagnetic_radiation,11875,81,11956,11794,0.00770620006787945,5.87838236496902E-06,1,0
Electromagnetic_radiation,Absorption_spectroscopy,260,896,1156,636,1.54994387116723E-05,0.00151216227391402,1,1
