A,B,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Plane_(geometry),Sphere,12,959,971,947,1.77722223127289E-05,0.000230359011757437,0,1
Rotation_(mathematics),Plane_(geometry),21,0,21,21,3.07419796370983E-05,0,0,0
Polyhedron,Face_(geometry),1841,2088,3929,247,0.000472946849354483,0.022628504546292,1,1
Geometry,Line_segment,34,1765,1799,1731,1.1916429658227E-06,0.00122714230192428,0,1
Star_polygon,Decagon,1060,76,1136,984,0.00216169036028852,0.000336894365885013,1,1
Pentagon,Geometry,1261,12,1273,1249,0.000507493068755451,4.25586773330534E-07,1,0
Circumference,Geometry,1500,12,1512,1488,0.00281416915407951,4.25586773330534E-07,1,0
Rigid_transformation,Translation_(geometry),784,0,784,784,0.0087768398898417,0,1,0
Point_(geometry),Plane_(geometry),93,1808,1901,1715,3.1030109549633E-05,0.00140930703874035,1,1
Star_polygon,Tessellation,1603,0,1603,1603,0.00326904683730425,0,1,0
Geometry,Parallel_(geometry),43,898,941,855,1.50707786854047E-06,0.00263803410643204,0,1
Isosceles_triangle,Rhombus,44,31,75,13,4.13589809147103E-05,1.16201660109394E-05,0,0
Trigonometric_functions,Geometry,740,11,751,729,0.000141401066737291,3.90121208886323E-07,1,0
Symmetry,Reflection_symmetry,7479,1795,9274,5684,0.00413414324731728,0.0139275766016713,1,1
Line_(geometry),Triangle,283,0,283,283,5.87187851560571E-05,0,1,0
Diagonal,Polygon,822,0,822,822,0.00735761405644418,0,1,0
Rectangle,Similarity_(geometry),11,112,123,101,4.58833079028575E-06,0.000588293999926463,0,1
Square,Two-dimensional_space,10,47,57,37,2.83897262123194E-06,6.66718680180723E-05,0,0
Circle,Perpendicular,92,11,103,81,1.22020090342614E-05,1.12823868607374E-05,1,0
Symmetry,Self-similarity,735,0,735,735,0.000406283632407836,0,1,0
Triangle,Congruence_(geometry),1394,911,2305,483,0.000152458613884343,0.00181499050666327,1,1
Equilateral_triangle,Pythagorean_theorem,1258,0,1258,1258,0.00123002552938519,0,1,0
Midpoint,Bisection,1021,596,1617,425,0.00669547711012453,0.00293958076448829,1,1
Octagon,Angle,11,0,11,11,2.56176771287707E-05,0,0,0
Geometry,Angle,3174,0,3174,3174,0.000111243375691801,0,1,0
Line_segment,Geometry,1765,34,1799,1731,0.000989631021820663,1.20582919110318E-06,1,0
Tangent,Line_(geometry),939,632,1571,307,0.000484313703241033,0.000137092234657654,1,1
Pythagorean_theorem,Distance,10,332,342,322,1.41701988248938E-06,0.000134975645433615,0,1
Slope,Secant_line,635,89,724,546,0.00137701917634736,0.000962880418907077,1,1
Circle,Angle_bisector_theorem,476,0,476,476,6.31321336990046E-05,0,1,0
Angle,Bisection,1121,187,1308,934,0.000154816612747857,0.000922318125770654,1,1
Vertex_(geometry),Face_(geometry),322,138,460,184,0.000218010807107152,0.00149556208208252,1,1
Angle,Cartesian_coordinate_system,396,0,396,396,5.46899006673963E-05,0,1,0
Prism_(geometry),Geometry,353,0,353,353,0.000660137600353071,0,1,0
Triangle,Right_triangle,5448,5981,11429,533,0.000595835386256742,0.00406976783747058,1,1
Congruence_(geometry),Point_(geometry),357,0,357,357,0.000556633133548295,0,1,0
Trigonometric_functions,Cartesian_coordinate_system,1646,0,1646,1646,0.000314521832229163,0,1,0
Right_angle,Square,48,1980,2028,1932,0.000113870628731932,0.000899386373206281,1,1
Altitude_(triangle),Vertex_(geometry),949,0,949,949,0.00259672030668115,0,1,0
Similarity_(geometry),Altitude_(triangle),63,0,63,63,0.000150416510480211,0,1,0
Right_triangle,Acute_and_obtuse_triangles,1588,4628,6216,3040,0.00099743418222017,0.0178812220122943,1,1
Geometry,Cone,92,212,304,120,3.22444567222612E-06,0.000200124794801286,1,1
Altitude_(triangle),Isosceles_triangle,221,916,1137,695,0.000604715687857254,0.000508784022848624,1,1
Triangle,Inverse_trigonometric_functions,213,0,213,213,2.32953262247955E-05,0,1,0
Rotation_(mathematics),Sphere,21,0,21,21,3.07419796370983E-05,0,0,0
Quadrilateral,Polygon,11258,7319,18577,3939,0.00321043216500561,0.000507503866605323,1,1
Pythagorean_theorem,Sine,611,85,696,526,8.65799148201008E-05,2.13636492732212E-05,1,1
Pythagorean_theorem,Line_(geometry),282,0,282,282,3.99599606862004E-05,0,1,0
Circumference,Radius,1321,1906,3227,585,0.00247834496835936,0.00134455156806739,1,1
Rectangle,Rotational_symmetry,363,0,363,363,0.00015141491607943,0,1,0
Triangle,Polygon,9845,5869,15714,3976,0.00107672528959207,0.000406959993592928,1,1
Diagonal,Convex_polygon,44,0,44,44,0.000393838221999445,0,1,0
Geometry,Sphere,617,2894,3511,2277,2.16248149974296E-05,0.000695160563113685,1,1
Isosceles_triangle,Angle,1138,10,1148,1128,0.00106969364274864,1.44579518662975E-06,1,0
Diameter,Tangent,21,0,21,21,2.27471641868647E-05,0,0,0
Equilateral_triangle,Bisection,147,0,147,147,0.000143731123068063,0,1,0
Edge_(geometry),Triangle,254,5972,6226,5718,0.000428074255715381,0.000870858736417805,1,1
Parallel_(geometry),Transversal_(geometry),735,278,1013,457,0.00136370214518697,0.0047368331373852,1,1
Circumference,Arc_length,3235,637,3872,2598,0.00606922480896482,0.000933988836120882,1,1
Square,Parallelogram,4894,2477,7371,2417,0.00138939320083091,0.00108336391274131,1,1
Geometry,Diagonal,56,163,219,107,1.96270606135503E-06,0.00113477349781748,1,1
Angle,Triangle,866,1288,2154,422,0.000119599631257488,0.000187820839334583,1,1
Equilateral_triangle,Altitude_(triangle),1833,0,1833,1833,0.00179223910601197,0,1,0
Parallelogram,Kite_(geometry),10,1547,1557,1537,3.1671578400617E-06,0.0028277658456336,0,1
Geometry,Pythagorean_triple,427,0,427,427,1.49656337178321E-05,0,1,0
Line_segment,Edge_(geometry),499,916,1415,417,0.000279788033931168,0.00161393481183388,1,1
Vertex_(geometry),Triangle,10,9494,9504,9484,6.77052195984945E-06,0.00138444957192743,0,1
